fandom,bullet_type,idx,region,keywords,match_class,strict_region,mention_type,snippet
ATEEZ,loyalty,25,경남,진주,지명 확인,경남,연고,이티즈 멤버 성화의 고향인 경상남도 진주시가 그를 '진주시 홍보대사'로 위촉했으며
ATEEZ,loyalty,26,경남,진주,지명 확인,경남,활동,진주시는 2025년 12월 글로벌 K팝 스타로
DAY6,loyalty,46,서울,서울,불확실,서울,활동,도운은 2025년 10월 31일 삼성서울병원에 소아청소년 환자 치료비 지원을 위해
DAY6,loyalty,49,인천,인천,불확실,인천,활동,케이가 2026년 8월 14~16일 인천 인스파이어 아레나에서 연 첫 솔로 투어 
DAY6,spillover,16,부산,부산,지명 확인,부산,활동,데이식스가 2025년 2월 부산에서 6년 만에 단독 콘서트를 열어 현지 
DAY6,spillover,17,서울,서울,지명 확인,서울,활동, 투어의 일환으로 대구·부산을 거쳐 서울 체조경기장 콘서트로 마무리했다고 보도됐다
DAY6,spillover,17,부산,부산,지명 확인,부산,활동,이식스는 전국 투어의 일환으로 대구·부산을 거쳐 서울 체조경기장 콘서트로 마무리했
DAY6,spillover,17,대구,대구,지명 확인,대구,활동,데이식스는 전국 투어의 일환으로 대구·부산을 거쳐 서울 체조경기장 콘서트로 마
DAY6,spillover,18,부산,부산,지명 확인,부산,활동,의 일환으로 2026년 5월 16일 부산에서 콘서트를 개최한다.
IKON,loyalty,5,서울,서울,불확실,서울,활동,2015년 10월 서울올림픽체조경기장에서 열린 'Showtime
IKON,loyalty,8,서울,서울,불확실,서울,활동,"howtime'(2015.10.3) 서울올림픽체조경기장 13,000석 매진; 데뷔"
IKON,loyalty,18,서울,서울,지명 확인,서울,활동," 만의 완전체 복귀 공연이며, 5월 서울 공연에서 나타난 '폭발적인 팬 반응'이 "
IKON,loyalty,21,서울,서울,지명 확인,서울,활동,"김진환, 전역 후 서울·도쿄·오사카 팬미팅 투어와 'Jay's "
IKON,loyalty,26,서울,서울,지명 확인,서울,활동,"orld Tour'(2026년 5월 서울 장충체육관 시작, 아시아·유럽·북미·남미"
IKON,loyalty,51,서울,서울,불확실,서울,활동,자신의 생일인 2026년 2월 7일 서울 신한카드 SOL페이 스퀘어 라이브홀에서 
IKON,spillover,19,서울,서울,지명 확인,서울,활동,"r' 2026 월드투어 12개 도시(서울 개막, 일본 2곳, 아시아 6곳, 남미 "
IKON,spillover,20,경기,수원,불확실,경기,활동,2015년 수원 JS컵 홍보대사 위촉 행사에서 iKON이
IKON,spillover,21,강원,강릉,불확실,강원,기타,우)들이 함께 떠나는 2박 3일간의 강릉 여행 기록을 담은 리얼리티 예능입니다.
CORTIS,loyalty,14,인천,인천,지명 확인,인천,활동,"코르티스의 첫 단독 투어(인천 공연 및 북미 7개 도시 8회 공연, 총"
CORTIS,spillover,46,인천,인천,불확실,인천,활동,독 투어 콘서트가 7월 18~19일 인천 인스파이어 아레나에서 개막해 멤버십 선예
CORTIS,spillover,47,경기,경기도,지명 확인,경기,활동,CORTIS가 5월 13일 경기도 용인 소재 단국대학교 죽전캠퍼스 대학 
CORTIS,spillover,49,서울,서울,지명 확인,서울,활동,"티스)가 2026년 5월 홍익대학교(서울) 대학축제에 백예린, 하하 등과 함께 출"
CORTIS,spillover,55,충남,충남,불확실,충남,활동,"으로 수학여행 콘텐츠를 공개했으며, 충남 부여 백제문화단지 방문과 숙소 레크리에이"
CORTIS,spillover,60,서울,서울,지명 확인,서울,활동,코르티스가 데뷔 1주년을 맞아 서울 성동구 카시나 성수에서 8월 14~20일
CORTIS,spillover,61,전북,전주,불확실,전북,기타,빌보드 200 차트 진입 13주차에 전주 114위에서 39위로 75계단 급상승했고
BTOB,loyalty,7,강원,속초,불확실,강원,활동," 피해 성금 5천만 원, 2019년 속초 산불 성금 195만 원, 2020년 코로"
BTOB,loyalty,7,경북,포항,지명 확인,경북,활동,"팬덤 주도로 2017년 포항 지진 피해 성금 5천만 원, 2019년 "
BTOB,loyalty,8,대구,대구,지명 확인,대구,활동,합산인 195만원 기부; 2020년 대구 코로나19 의료진 지원에 321만원 기부
BTOB,loyalty,8,강원,속초,불확실,강원,활동,2019년 4월 멜로디가 속초 산불 피해 복구를 위해 멤버 7명 나이 
BTOB,loyalty,20,강원,속초,불확실,강원,활동,"위해 5,000만 원을, 2019년 속초 산불 피해 복구를 위해 195만 원을, "
BTOB,loyalty,20,경북,포항,지명 확인,경북,활동,"멜로디는 2017년 포항 지진 피해자를 돕기 위해 5,000만 원"
BTOB,loyalty,34,서울,서울,불확실,서울,활동," 컴백을 알리며, 앞서 7월 26일 서울어린이대공원 야외 콘서트 티켓을 1만원으로"
BTOB,spillover,2,충남,보령,불확실,충남,활동,2022년 보령해양머드박람회 앰버서더로 위촉되어 지역 축
BTOB,spillover,5,서울,서울,지명 확인,서울,기타,2018년 선행 활동으로 서울특별시장상을 수상했다.
FTISLAND,loyalty,14,서울,서울,불확실,서울,활동,"아일랜드, 2026년 6월 6~7일 서울 KBS아레나에서 'FaTe' 콘서트를 열"
FTISLAND,loyalty,17,울산,울산,지명 확인,울산,활동,울산대학교 축제에서 27년 만에 대학축제를 다
FTISLAND,loyalty,23,서울,서울,지명 확인,서울,활동,팬클럽 프리마돈나는 2025년 1월 서울 송파구 화훼마을 취약계층 주민에게 연탄 
FTISLAND,loyalty,26,서울,서울,불확실,서울,활동,FT아일랜드는 2025년 8월 서울 블루스퀘어 SOL트래블홀에서 콘서트를 열
FTISLAND,loyalty,27,서울,서울,불확실,서울,활동,FT아일랜드는 2026년 6월 서울 KBS아레나에서 데뷔 19주년 기념 콘서
FTISLAND,spillover,21,대구,대구,지명 확인,대구,활동,7월 1일 '2026 대구치맥페스티벌' 개막식에 FT아일랜드가 10
FTISLAND,spillover,22,전북,전북|전주,지명 확인,전북,활동,2026년 5월 전북대학교(전주) 대학축제 라인업에 FT아일랜
FTISLAND,spillover,31,서울,서울,불확실,서울,활동,009년 자원봉사 참여를 독려하는 '서울동행봉사단' 홍보대사로 위촉되어 봉사활동 
NewJeans,spillover,4,서울,서울,지명 확인,서울,활동,"광부 명예홍보대사, 2023년 2월 서울시 홍보대사로 각각 위촉되었다."
NewJeans,spillover,50,서울,서울,불확실,서울,기타,서울중앙지법이 2025.3.21 어도어의 가처
NewJeans,spillover,51,서울,서울,불확실,서울,기타,서울중앙지법이 2025.10.30 어도어 승소
NewJeans,spillover,60,강원,강원,지명 확인,강원,활동,뉴진스는 최근 강원도 철원에서 KBS 2TV 예능프로그램 '
NewJeans,spillover,63,서울,서울,지명 확인,서울,활동,서울시가 2023년 2월 16일 서울시청에서 
NewJeans,spillover,64,부산,부산,불확실,부산,활동,SBS 예능 '뉴진스 코드 in 부산'을 계기로 부산관광공사(visitbusa
NewJeans,spillover,66,부산,부산,지명 확인,부산,활동,뉴진스가 출연한 부산 동의대·부산대 축제에서는 공연 시작 50
NewJeans,spillover,85,서울,서울,불확실,서울,기타,Feel For Every You' 서울 캠페인을 진행했다.
NewJeans,spillover,107,서울,서울,지명 확인,서울,활동,뉴진스 해린이 2026년 9월 7일 서울 송파구 롯데월드타워 애비뉴엘에서 열린 크
BLACKPINK,loyalty,24,서울,서울,지명 확인,서울,활동,2026년 8월 8일) 기념 행사가 서울 국립중앙박물관에서 단 40명의 팬만 초청
BLACKPINK,loyalty,45,인천,인천,지명 확인,인천,활동,블랙핑크가 2017년 5월 1일 인천국제공항에서 인천본부세관(관세청) 명예 홍
BLACKPINK,spillover,76,경기,경기도,지명 확인,경기,활동,블랙핑크가 2025년 7월 5~6일 경기도 고양종합운동장 주경기장에서 K팝 걸그룹
IVE,loyalty,3,서울,서울,불확실,서울,활동,"Prom Queens'(2023)는 서울·요코하마·고베 등에서 전석 매진됐고, 동"
IVE,loyalty,20,경기,경기도,지명 확인,경기,기타,경기도 용인 소재 에버랜드가 IVE와 협업한 
IVE,loyalty,34,서울,서울,불확실,서울,연고," 주문해야 한다""고 추천했다고 스포츠서울일본판이 전했다."
IVE,spillover,33,대구,대구,지명 확인,대구,활동,"IVE가 2022년 5월 19일 대구 소재 계명대학교 축제(싸이, (여자)아이"
IVE,spillover,48,서울,서울,불확실,서울,기타,이브 레이가 여성 의류 브랜드 미세키서울(MISEKI SEOUL)과 2026 SS
IVE,spillover,55,서울,서울,불확실,서울,활동,이라는 팝업스토어도 운영됐다고 스포츠서울일본판이 전했다.
리센느(RESCENE),loyalty,0,서울,서울,불확실,서울,활동, 5개월 만인 2025년 8월 9일 서울 성신여대에서 첫 단독 팬콘서트를 개최하며
리센느(RESCENE),loyalty,3,경남,거제,불확실,경남,활동,2025년 6월 거제 미니 팬미팅은 안전상 이유로 50명 한정
리센느(RESCENE),loyalty,9,경남,거제,불확실,경남,기타,워니가 멤버 미나미와 함께 올린 '거제 야호' 영상이 조회수 1천만 회를 넘기며
리센느(RESCENE),loyalty,10,경남,거제|경남,불확실,경남,기타,INE)'이 2026년 8월 18일 경남 수해(거제 638.7mm·통영 453.7
리센느(RESCENE),loyalty,18,경남,거제,지명 확인,경남,활동,팬클럽 '리마인'은 2026년 8월 거제·통영 지역 집중호우 피해 복구를 위해 희
리센느(RESCENE),loyalty,19,경남,거제,지명 확인,경남,연고,"253만 7,680원을 기부했으며, 거제 출신 멤버 원이와의 인연으로 시작된 캠페"
리센느(RESCENE),loyalty,21,경남,거제,지명 확인,경남,활동,"리센느·팬클럽의 거제 수해 복구 기부 릴레이는 ""선한 영향력"""
리센느(RESCENE),loyalty,26,경남,거제|경남,불확실,경남,기타, 팬덤 '리마인'은 2026년 8월 경남 거제·통영 수해 피해 지원을 위해 희망브
리센느(RESCENE),loyalty,27,경남,거제,지명 확인,경남,활동,"리센느는 2026년 8월 거제 수해 복구를 위해 그룹 자체로 5,000"
리센느(RESCENE),loyalty,28,경남,거제,지명 확인,경남,연고,리센느는 멤버 원이의 고향인 거제에서 '거제 야호' 밈으로 화제를 모은 뒤
리센느(RESCENE),spillover,4,경남,거제,지명 확인,경남,활동,거제시는 리센느를 홍보대사로 위촉해 '거제 야
리센느(RESCENE),spillover,8,경기,수원,불확실,경기,연고,거제·수원·경주·고양 등 고향 지자체의 명예홍보대사
리센느(RESCENE),spillover,8,경북,경주,불확실,경북,연고,거제·수원·경주·고양 등 고향 지자체의 명예홍보대사로 위
리센느(RESCENE),spillover,8,경남,거제,불확실,경남,연고,거제·수원·경주·고양 등 고향 지자체의 명예홍
리센느(RESCENE),spillover,10,경남,거제,지명 확인,경남,연고,2026년 5월 25일 거제시가 리센느를 '거제시 홍보대사'로 공식 
리센느(RESCENE),spillover,25,대전,대전,불확실,대전,활동,"연, 숙소 생활과 데뷔 초 노력담(휴대전화 반납 등)을 처음 공개했다."
리센느(RESCENE),spillover,27,경남,거제,지명 확인,경남,활동,"리센느가 지난 5월 거제시 홍보대사로 위촉됐으며, 8월 거제 집중"
리센느(RESCENE),spillover,28,대전,대전,지명 확인,대전,활동,리센느가 10월 9~11일 열리는 대전 동구동락 축제에 공연 출연을 앞두고 있다
리센느(RESCENE),spillover,36,경남,거제,지명 확인,경남,활동,리센느(RESCENE)가 경상남도 거제시 홍보대사로 위촉됐다.
리센느(RESCENE),spillover,37,경기,경기도|수원,지명 확인,경기,활동,리센느(RESCENE)가 경기도 수원시 홍보대사로 위촉됐다.
리센느(RESCENE),spillover,38,경북,경주,지명 확인,경북,활동,리센느(RESCENE)가 경상북도 경주시 홍보대사로 위촉됐다.
리센느(RESCENE),spillover,39,경기,경기도,지명 확인,경기,활동,리센느(RESCENE)가 경기도 고양시 홍보대사로 위촉됐다.
(여자)아이들,loyalty,1,서울,서울,지명 확인,서울,활동,2022년 6월 서울 콘서트 추가 공연 티켓이 오픈 3분 만에
(여자)아이들,loyalty,9,서울,서울,지명 확인,서울,활동,[JUST ME (Q)I-DLE]' 서울 공연 네버랜드 회차 선예매 티켓이 2회차
(여자)아이들,loyalty,11,서울,서울,지명 확인,서울,활동,2022년 6월 올림픽홀 서울 콘서트 추가 공연 티켓 3분 만에 매진
(여자)아이들,loyalty,16,서울,서울,지명 확인,서울,활동,(여자)아이들 월드투어 서울 콘서트(5월 16일 공연분)의 공식 팬클
(여자)아이들,loyalty,30,서울,서울,지명 확인,서울,활동,(여자)아이들의 월드투어 서울 공연은 2024년 6월 일반예매 시작 1
(여자)아이들,spillover,9,서울,서울,지명 확인,서울,활동,2018년 12월 서울특별시 홍보대사로 위촉되어 2년간 활동했다
(여자)아이들,spillover,35,부산,부산,불확실,부산,활동,2024년 5월 건국대·연세대·부산대·인제대·수원대·한성대 등 대학축제 무대
(여자)아이들,spillover,35,경기,수원,불확실,경기,활동, 5월 건국대·연세대·부산대·인제대·수원대·한성대 등 대학축제 무대에서 (여자)아
(여자)아이들,spillover,51,서울,서울,불확실,서울,활동, 연예 매체 NOWnews는 그녀가 서울의 자택(추정가 대만달러 약 4000만 위
(여자)아이들,spillover,52,서울,서울,지명 확인,서울,활동,(여자)아이들은 서울시가 코로나19로 지친 시민을 위해 기획한
(여자)아이들,spillover,67,강원,원주,불확실,강원,기타,OWnews는 슈화의 어머니가 대만 원주민 泰雅族(아타얄족)이고 아버지는 객가인이
TWICE,loyalty,17,서울,서울,불확실,서울,활동,전석 솔드아웃 달성 후 10월18일 서울 고려대 화정체육관에서 개최
TWICE,loyalty,32,울산,울산,지명 확인,울산,활동,2026년 5월 28일 생일을 맞아 울산 지역 백혈병 환우 치료비 지원을 위해 3
TWICE,loyalty,60,울산,울산,지명 확인,울산,활동,멤버 나연과 다현은 2025년 3월 울산 울주군 산불 피해 이재민 지원을 위해 각
TWICE,spillover,19,인천,인천,불확실,인천,활동,"FOR' 월드투어, 2025년 7월 인천 인스파이어 아레나에서 개막해 81회 공연"
ITZY,loyalty,13,서울,서울,불확실,서울,활동,"ION' 월드투어, 2025년 2월 서울 개막 후 도쿄(5월)·홍콩·가오슝(6월)"
ITZY,spillover,9,서울,서울,불확실,서울,기타,크·가온차트·멜론뮤직어워드·MAMA·서울가요대상 등 5대 신인상을 모두 석권하는 
ITZY,spillover,31,인천,인천,지명 확인,인천,활동,2024년 8월 인천 미추홀구 문학경기장 주경기장에서 열린 제
LE SSERAFIM,spillover,55,서울,서울,지명 확인,서울,기타,텐츠 '르니버스'를 공개한다고 스포츠서울이 보도
LE SSERAFIM,spillover,58,서울,서울,지명 확인,서울,활동, 에너지를 끌어올렸다'고 평가했다는 서울경제 보도(일부 라이브 비판 여론도 병기)
LE SSERAFIM,spillover,59,인천,인천,불확실,인천,활동,W'를 2026년 7월 11~12일 인천 인스파이어 아레나에서 시작하며 이틀간 전
LE SSERAFIM,spillover,60,부산,부산,지명 확인,부산,기타,NCERT: INVITATION'이 부산 롯데시네마 서면에서 2주간(5월 8~10
LE SSERAFIM,spillover,61,서울,서울,불확실,서울,활동,"전국 7개 대학 축제에 출연했으며, 서울 외에 광주대학교(광주), 호서대학교 아산"
LE SSERAFIM,spillover,61,부산,부산,불확실,부산,활동,"아산캠퍼스(충남 아산), 동명대학교(부산) 등 지방 대학 축제 무대에도 올랐다."
LE SSERAFIM,spillover,61,광주,광주,불확실,광주,활동,"대학 축제에 출연했으며, 서울 외에 광주대학교(광주), 호서대학교 아산캠퍼스(충남"
LE SSERAFIM,spillover,61,충남,아산|충남,불확실,충남,활동,"학교(광주), 호서대학교 아산캠퍼스(충남 아산), 동명대학교(부산) 등 지방 대학"
LE SSERAFIM,spillover,69,부산,부산,지명 확인,부산,활동, 확산되며 롯데시네마 월드타워점에서 부산본점까지 상영이 확대됐다. 허윤진·사쿠라·
aespa,loyalty,18,서울,서울,불확실,서울,활동,2026년 8월 서울 올림픽공원 KSPO DOME에서 진행된 
aespa,loyalty,36,서울,서울,불확실,서울,활동,에스파가 8월 29일부터 31일까지 서울 올림픽공원 KSPO돔에서 진행한 콘서트 
aespa,loyalty,37,서울,서울,지명 확인,서울,활동,인먼트 공식 뉴스룸이 에스파의 6월 서울 콘서트가 양일간 시야제한석까지 전석 매진
aespa,loyalty,39,대전,대전,불확실,대전,활동,에스파가 2024년 10월 30일 대전 충남대학교 대학축제 무대에 출연했다.
aespa,loyalty,39,충남,충남,불확실,충남,활동,파가 2024년 10월 30일 대전 충남대학교 대학축제 무대에 출연했다.
aespa,loyalty,44,서울,서울,지명 확인,서울,활동,에스파 윈터의 팬클럽은 2023년 서울숲에 벤치와 수목을 기부해 약 20㎡ 규모
aespa,loyalty,45,서울,서울,불확실,서울,활동,에스파 윈터의 팬클럽은 2025년 서울숲 중앙호수 산책로에 'W' 이니셜을 형상
aespa,spillover,48,서울,서울,지명 확인,서울,활동,": HYPER LINE'(2023년 서울 시작, 전 세계 21개 도시 진행)의 런"
aespa,spillover,56,인천,인천,지명 확인,인천,활동,에스파는 2024년 5월 인천국제공항공사의 명예홍보대사로 위촉되어 SM
aespa,spillover,83,인천,인천,지명 확인,인천,활동,aespa가 2024~2025년 인천국제공항 명예홍보대사로 위촉됐다.
프로미스나인,loyalty,6,서울,서울,지명 확인,서울,활동,"22년 9~10월 첫 단독 콘서트를 서울 3회, 일본 1회 모두 매진시켰다"
프로미스나인,loyalty,15,서울,서울,불확실,서울,활동,월드투어 'NOW TOMORROW'(서울·뉴욕·워싱턴DC·시카고·LA·시애틀·도쿄
프로미스나인,loyalty,26,서울,서울,지명 확인,서울,활동,인은 2025-26 월드투어 앙코르 서울 공연이 이틀간 전석 매진되자 2026년 
프로미스나인,loyalty,27,서울,서울,불확실,서울,활동,미스나인은 2026년 9월 4~6일 서울 고려대 화정체육관에서 '2026 프로미스
프로미스나인,loyalty,28,서울,서울,지명 확인,서울,활동,나인은 2026년 9월 아시아 투어 서울 공연 개막 당시 팬클럽 플로버의 서포트 
프로미스나인,spillover,14,서울,서울,지명 확인,서울,활동,"morrow' 발표, 8월9-10일 서울 공연 확정"
프로미스나인,spillover,26,부산,부산,지명 확인,부산,활동,2023년 9월 14일 부산에서 열린 '2030 부산엑스포 유치 기원
프로미스나인,spillover,27,강원,강원|원주,지명 확인,강원,활동,2023년 9월 22일 강원 원주에서 열린 '2023 원주 댄싱카니발
프로미스나인,spillover,32,대전,대전,불확실,대전,활동,2026년 5월 대전 우송대학교 대학축제 라인업에 프로미스나인
프로미스나인,spillover,33,충남,천안|충남,불확실,충남,활동,2026년 5월 충남 단국대학교 천안캠퍼스 대학축제 라인업에 
A-pink,loyalty,15,서울,서울,지명 확인,서울,활동,15주년 아시아 투어(서울·타이베이·마카오·싱가포르·가오슝·홍콩·쿠
A-pink,loyalty,29,부산,부산,지명 확인,부산,활동,에이핑크가 2017 부산원아시아페스티벌(부산 아시아드 주경기장·해
A-pink,spillover,22,충남,아산|충남,불확실,충남,활동,에이핑크가 충남 아산 호서대학교 캠퍼스 축제 무대에 올라
A-pink,spillover,23,경기,경기도|의정부,지명 확인,경기,활동,에이핑크가 경기도 의정부 신한대학교 '2025 화랑제' 
A-pink,spillover,28,전북,전북,지명 확인,전북,활동, 버라이어티 '이리오너라'에 출연해 전북 익산의 역사·문화 콘텐츠를 다루는 예능 
A-pink,spillover,32,경기,경기도|수원,지명 확인,경기,기타,핑크의 윤보미가 2017~2018년 경기도 수원시 홍보모델로 활동했다.
A-pink,spillover,48,대구,대구,지명 확인,대구,활동, 멤버 정은지가 현장에서 '타이베이 대구단(大巨蛋)으로 나아가자'며 팬 한 명이 
A-pink,spillover,49,대구,대구,지명 확인,대구,활동,크가 2026년 7월 31일 가오슝 대구단에서 열린 프로야구 미취안룽(味全龍) 구
A-pink,spillover,51,서울,서울,지명 확인,서울,기타,크 윤보미는 2026년 5월 16일 서울 그랜드 하얏트 서울에서 9년 열애 끝에 
QWER,loyalty,3,서울,서울,지명 확인,서울,활동,첫 월드투어 'ROCKATION'의 서울 공연 3회차가 전석 매진되며 압도적 티켓
QWER,loyalty,9,서울,서울,지명 확인,서울,활동,2025년 10월 3~5일 서울에서 첫 월드투어 'Rockation'을 
QWER,loyalty,21,서울,서울,지명 확인,서울,활동,"RLD TOUR ROCKATION' 서울 공연(10월 3~5일, 올림픽공원 티켓링"
QWER,loyalty,30,서울,서울,불확실,서울,활동," 수익 등을 모아 3,000만 원을 서울아산병원 어린이병원에 기부했으며, 멤버들은"
QWER,loyalty,30,충남,아산,불확실,충남,활동,"익 등을 모아 3,000만 원을 서울아산병원 어린이병원에 기부했으며, 멤버들은 직"
QWER,loyalty,31,서울,서울,지명 확인,서울,활동,바위게'는 2025년 12월 20일 서울 노원구 일대에서 약 40명이 참여해 도움
QWER,loyalty,32,경기,화성,지명 확인,경기,활동,는 멤버 히나의 생일을 기념해 경기 화성시 반려동물 보호소 '반려마루'에서 25명
QWER,loyalty,33,서울,서울,지명 확인,서울,기타,한 축하 영상이 2025년 5~6월 서울 마포구 합정역·홍대·DMC역·신촌 및 강
QWER,loyalty,34,서울,서울,불확실,서울,기타,"가 진행돼, 도쿄 신주쿠·신오쿠보와 서울 지하철 합정역 등지에 축하 영상이 상영되"
QWER,loyalty,35,서울,서울,지명 확인,서울,활동,곡 2곡을 공개하고 9월 7~13일 서울 더현대서울에서 '치즈 유어 QWER 리스
QWER,spillover,2,서울,서울,지명 확인,서울,활동,ROCKATION 월드투어 서울 공연이 예매 오픈 5분 만에 전석 매진되
QWER,spillover,15,서울,서울,불확실,서울,활동,"이 주요 섭외 아티스트로 언급되며, 서울 주요 대학의 축제 예산이 1억~3억 원대"
QWER,spillover,22,서울,서울,지명 확인,서울,활동,"확정, 대학축제 13곳·해군사관학교/서울방위사령부 등 군부대 공연 초청 — ""Yo"
QWER,spillover,22,인천,인천,불확실,인천,활동," Festival 2024(8/2, 인천) 출연 확정, 대학축제 13곳·해군사관학"
QWER,spillover,24,충남,보령|충남,불확실,충남,활동," 행사(2024년 8월 8~11일, 충남 보령 대천해수욕장 머드광장 일대)의 축하"
QWER,spillover,34,서울,서울,지명 확인,서울,활동,WER이 2024년 6월 14일 정부서울청사에서 열린 '제5회 섬의 날' 행사의 
QWER,spillover,52,서울,서울,불확실,서울,활동,"뮤직 페스티벌(4월 5일), 2026서울히어로락페스티벌(4월 25일) 등 국내외 "
QWER,spillover,53,대구,대구,지명 확인,대구,활동,대·연세대·한밭대·홍익대 세종캠퍼스·대구가톨릭대·경성대 등 전국 7개 대학 축제에
QWER,spillover,59,부산,부산,지명 확인,부산,활동, 회복 기간을 갖기로 했다고 밝히며 부산원아시아페스티벌 등 예정된 행사 불참을 공
BABYMONSTER,loyalty,37,서울,서울,지명 확인,서울,활동,"BABYMONSTER 서울 콘서트('춤' 월드투어, 6월 26~28"
BABYMONSTER,loyalty,38,서울,서울,지명 확인,서울,활동,BABYMONSTER 서울 콘서트 현장에서 멤버들은 '서울에서 보는
BABYMONSTER,loyalty,39,강원,강원|춘천,지명 확인,강원,연고,"베이비몬스터 멤버 아현이 강원도 춘천 출신으로, 춘천 대룡중 재학 시절"
BABYMONSTER,loyalty,40,강원,강원|춘천,지명 확인,강원,연고,현의 베이비몬스터 멤버 확정 소식을 강원일보가 지역 인물로 보도
BABYMONSTER,loyalty,47,서울,서울,지명 확인,서울,활동,베이비몬스터는 두 번째 월드투어 서울 공연에서 3회차 전석 매진을 기록했다.
BABYMONSTER,spillover,43,서울,서울,불확실,서울,활동,"했으며, YG엔터테인먼트가 제작하고 서울 성북동의 한 단독주택에서 촬영됐다."
BABYMONSTER,spillover,48,대전,대전,일반어·비지명,,활동,"텍스에서 열린 '2026 SBS 가요대전: SUMMER'에서 '춤(CHOOM)',"
소녀시대,loyalty,4,서울,서울,지명 확인,서울,활동,o the New World' 투어 서울 공연 티켓이 오픈 3분 만에 매진됐다
소녀시대,loyalty,16,서울,서울,불확실,서울,활동,"00명 규모 홀만 배정하자 팬들이 ""서울 KSPO돔(1만8000명)·홍콩(1만명)"
소녀시대,loyalty,28,서울,서울,불확실,서울,활동,시대의 2011년 7월 23~24일 서울 올림픽공원 체조경기장 아시아투어 콘서트는
소녀시대,spillover,3,서울,서울,지명 확인,서울,활동,"서울시 자원봉사센터, 한국방문의해, G20 정"
소녀시대,spillover,30,전남,전남,불확실,전남,활동,소녀시대가 2012년 7월 12일 전남 여수세계박람회(여수엑스포)장에서 열린 '
소녀시대,spillover,40,서울,서울,불확실,서울,기타, 데뷔로 이어진' 성공 사례로 스포츠서울 등 매체에서 조명받았다.
소녀시대,spillover,44,서울,서울,지명 확인,서울,활동,소녀시대는 2012년 3월 서울 강남구 홍보대사로 위촉되어 지자체 홍보 
소녀시대,spillover,45,인천,인천,지명 확인,인천,활동,소녀시대는 2010년 4월 인천공항세관 홍보대사로 위촉되어 관세청 산하 
소녀시대,spillover,47,서울,서울,불확실,서울,활동,소녀시대는 2010년 10월 '서울 G20 정상회의 성공기원 스타 서포터즈'
소녀시대,spillover,68,대구,대구,지명 확인,대구,활동,버 태연이 2025년 3월 타이베이 대구단(台北大巨蛋)에서 단독 콘서트를 열며 해
소녀시대,spillover,70,서울,서울,지명 확인,서울,활동,보도됐다. 결별 직후인 6월 13일 서울 마포구에서 열린 '제12회 시각장애인과 
소녀시대,spillover,71,서울,서울,지명 확인,서울,활동,시대 유리는 2026년 1월 24일 서울 연세대학교 백주년기념관에서 세 번째 개인
오마이걸,loyalty,7,서울,서울,불확실,서울,활동,2025년 4월 20일 서울 올림픽홀에서 열린 데뷔 10주년 콘서트 
오마이걸,loyalty,20,경기,경기도|부천,지명 확인,경기,활동,오마이걸 효정이 경기도 부천시에서 열리는 제28회 부천국제애니
오마이걸,loyalty,21,서울,서울,불확실,서울,활동," MY LAND)'(11월 25일, 서울 KBS 아레나, 2회)에서 전석 매진을 "
오마이걸,spillover,15,경기,부천,불확실,경기,활동,"제28회 부천국제애니메이션페스티벌(BIAF2026, 2"
오마이걸,spillover,21,충남,충남,불확실,충남,활동,2026년 5월 22일 충남의 한 대학 축제 공연에서 멤버들이 마시던
오마이걸,spillover,28,강원,강원,지명 확인,강원,활동,"'를 공동 제작해 방영했으며, 겨울 강원도에서 촬영한 UHD 콘텐츠로 멤버들의 자"
오마이걸,spillover,42,경기,부천,지명 확인,경기,활동,오마이걸 멤버 효정이 부천시가 개최하는 제28회 부천국제애니메이션페
오마이걸,spillover,55,서울,서울,지명 확인,서울,활동,25년 5월 3일부터 6월 5일까지 서울 성동구 성수문화예술마당에서 열린 몰입형 
여자친구,loyalty,7,서울,서울,불확실,서울,활동,표되고 2025년 1월 17~19일 서울 올림픽홀에서 재결합 콘서트가 열렸다.
여자친구,loyalty,14,서울,서울,불확실,서울,활동, 맞아 2025년 1월 17~19일 서울 올림픽공원 올림픽홀에서 재결합 콘서트를 
여자친구,loyalty,19,서울,서울,지명 확인,서울,활동,"여자친구 10주년 기념 콘서트(서울 올림픽홀, 3일간)에는 총 9000명이 "
여자친구,loyalty,37,서울,서울,지명 확인,서울,활동, 2017년 4월 2일 첫 팬미팅은 서울 올림픽공원 올림픽홀 3천석 규모로 열려 
여자친구,loyalty,40,서울,서울,불확실,서울,활동,여자친구는 2018년 5월 서울 올림픽공원 SK올림픽핸드볼경기장에서 콘서
여자친구,loyalty,42,서울,서울,불확실,서울,활동,친구는 2025년 1월 17~19일 서울 올림픽공원 올림픽홀에서 데뷔 10주년 완
STAYC,loyalty,9,서울,서울,지명 확인,서울,활동,"'를, 2025년 4월 12~13일 서울에서 두 번째 월드투어 'Stay Tune"
STAYC,loyalty,19,서울,서울,지명 확인,서울,활동,5 'STAY TUNED' 월드투어 서울 올림픽홀 개막(4.12-13) — 약 5
STAYC,loyalty,33,서울,서울,불확실,서울,활동,STAYC가 8월 22~23일 서울 블루스퀘어 아워원뱅킹홀에서 '2026 팬
STAYC,loyalty,34,서울,서울,지명 확인,서울,활동,"단독 콘서트 'STAY TUNED' 서울 공연(2025년 4월 12~13일, 올림"
