fandom,category,bullet_type,text_years,n_text_years,url_date,url_year,relative_expr,event_year,year_source,text_url_gap
소녀시대,K-pop 걸그룹,spillover,2011|2013,2,,,,2013,text,
소녀시대,K-pop 걸그룹,spillover,2010,1,,,,2010,text,
소녀시대,K-pop 걸그룹,spillover,2011,1,,,,2011,text,
소녀시대,K-pop 걸그룹,spillover,2009,1,,,,2009,text,
소녀시대,K-pop 걸그룹,spillover,2010|2012|2013,3,,,,2013,text,
소녀시대,K-pop 걸그룹,spillover,2010|2012,2,,,,2012,text,
소녀시대,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
소녀시대,K-pop 걸그룹,spillover,2025|2026,2,,,0,2026,text,
소녀시대,K-pop 걸그룹,spillover,2026,1,2026-06-13,2026,,2026,text,0
소녀시대,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
소녀시대,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
소녀시대,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
소녀시대,K-pop 걸그룹,spillover,2011,1,,,,2011,text,
소녀시대,K-pop 걸그룹,spillover,2009,1,,,,2009,text,
소녀시대,K-pop 걸그룹,spillover,2008,1,,,,2008,text,
소녀시대,K-pop 걸그룹,spillover,2010,1,,,,2010,text,
소녀시대,K-pop 걸그룹,spillover,2022,1,2022-04-19,2022,,2022,text,0
소녀시대,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
소녀시대,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
소녀시대,K-pop 걸그룹,spillover,,0,,,,,none,
소녀시대,K-pop 걸그룹,spillover,,0,,,,,none,
소녀시대,K-pop 걸그룹,spillover,,0,,,,,none,
소녀시대,K-pop 걸그룹,spillover,,0,,,,,none,
소녀시대,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
소녀시대,K-pop 걸그룹,spillover,2007|2014|2017,3,,,,2017,text,
소녀시대,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
소녀시대,K-pop 걸그룹,spillover,2007|2022,2,,,0,2022,text,
오마이걸,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
오마이걸,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
오마이걸,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
오마이걸,K-pop 걸그룹,loyalty,2021,1,,,,2021,text,
오마이걸,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,2017|2018,2,,,,2018,text,
오마이걸,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
오마이걸,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
오마이걸,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
오마이걸,K-pop 걸그룹,loyalty,2019,1,,,,2019,text,
오마이걸,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,2024,1,2024-12-08,2024,,2024,text,0
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
오마이걸,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
오마이걸,K-pop 걸그룹,loyalty,2019,1,2019-02,2019,,2019,text,0
오마이걸,K-pop 걸그룹,loyalty,2019,1,2018-11,2018,,2019,text,1
오마이걸,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
오마이걸,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
오마이걸,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
오마이걸,K-pop 걸그룹,loyalty,,0,,,,,none,
오마이걸,K-pop 걸그룹,loyalty,2017,1,2017-10-30,2017,,2017,text,0
오마이걸,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
오마이걸,K-pop 걸그룹,spillover,,0,2021-04-20,2021,,2021,url,
오마이걸,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
오마이걸,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2020|2021,2,,,,2021,text,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
오마이걸,K-pop 걸그룹,spillover,2020|2021,2,,,,2021,text,
오마이걸,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
오마이걸,K-pop 걸그룹,spillover,2019,1,2019-01-08,2019,,2019,text,0
오마이걸,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,,0,2024-12-12,2024,,2024,url,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,0,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,2026,1,2025-12-16,2025,,2026,text,1
오마이걸,K-pop 걸그룹,spillover,,0,,,-1,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2015|2026,2,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,2019|2026,2,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,2017,1,,,,2017,text,
오마이걸,K-pop 걸그룹,spillover,2016|2017,2,,,,2017,text,
오마이걸,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
오마이걸,K-pop 걸그룹,spillover,2015|2020|2023|2024,4,,,,2024,text,
오마이걸,K-pop 걸그룹,spillover,2016|2018|2019|2020,4,,,,2020,text,
오마이걸,K-pop 걸그룹,spillover,2021|2022,2,,,,2022,text,
오마이걸,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,2025,1,2025-07-21,2025,,2025,text,0
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,2015|2020,2,,,,2020,text,
오마이걸,K-pop 걸그룹,spillover,2018|2020|2021,3,,,,2021,text,
오마이걸,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
오마이걸,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
오마이걸,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
오마이걸,K-pop 걸그룹,spillover,2019|2020,2,,,,2020,text,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2024|2026,2,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
오마이걸,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
오마이걸,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
오마이걸,K-pop 걸그룹,spillover,2025,1,,,0,2025,text,
오마이걸,K-pop 걸그룹,spillover,,0,2024-07-03,2024,,2024,url,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,,0,,,,,none,
오마이걸,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
오마이걸,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
오마이걸,K-pop 걸그룹,spillover,,0,2019-04,2019,,2019,url,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
여자친구,K-pop 걸그룹,loyalty,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,loyalty,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,loyalty,2024|2025,2,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
여자친구,K-pop 걸그룹,loyalty,2024|2025,2,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,2015|2025,2,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,1,,none,
여자친구,K-pop 걸그룹,loyalty,2015|2021|2026,3,,,,2026,text,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,loyalty,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
여자친구,K-pop 걸그룹,loyalty,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
여자친구,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
여자친구,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
여자친구,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,loyalty,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
여자친구,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2015|2020,2,,,,2020,text,
여자친구,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2018,1,2018-06-04,2018,,2018,text,0
여자친구,K-pop 걸그룹,spillover,2018,1,2018-10-22,2018,,2018,text,0
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2010|2016,2,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2018|2019,2,,,,2019,text,
여자친구,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,spillover,2025,1,2025-01-14,2025,,2025,text,0
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,,0,2025-09-29,2025,0,2025,relative,
여자친구,K-pop 걸그룹,spillover,2015|2021,2,,,,2021,text,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
여자친구,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
여자친구,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2015|2016|2017|2018|2019|2020,6,,,,2020,text,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
여자친구,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2024,1,2024-09-24,2024,,2024,text,0
여자친구,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
여자친구,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
여자친구,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
여자친구,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2021|2022,2,,,,2022,text,
여자친구,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
여자친구,K-pop 걸그룹,spillover,2022|2026,2,,,,2026,text,
여자친구,K-pop 걸그룹,spillover,2022|2023|2025,3,,,,2025,text,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,,0,,,,,none,
여자친구,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
여자친구,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
여자친구,K-pop 걸그룹,spillover,,0,2020-05,2020,,2020,url,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
STAYC,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
STAYC,K-pop 걸그룹,loyalty,2021,1,,,,2021,text,
STAYC,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,loyalty,2023|2024|2025,3,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,2021,1,,,,2021,text,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,2025,1,2025-06-29,2025,,2025,text,0
STAYC,K-pop 걸그룹,loyalty,,0,2025-06-29,2025,,2025,url,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,loyalty,2022,1,2022-12-29,2022,,2022,text,0
STAYC,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,2023|2024,2,,,,2024,text,
STAYC,K-pop 걸그룹,loyalty,2022,1,,,,2022,text,
STAYC,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
STAYC,K-pop 걸그룹,loyalty,2024|2025,2,,,,2025,text,
STAYC,K-pop 걸그룹,loyalty,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2022|2023,2,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
STAYC,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
STAYC,K-pop 걸그룹,spillover,2023|2024,2,,,,2024,text,
STAYC,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2021,1,2021-09-20,2021,,2021,text,0
STAYC,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
STAYC,K-pop 걸그룹,spillover,2025,1,2025-09-22,2025,,2025,text,0
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
STAYC,K-pop 걸그룹,spillover,,0,2023-07-06,2023,,2023,url,
STAYC,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
STAYC,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2021|2022,2,,,,2022,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2023|2026,2,,,,2026,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2022|2025,2,,,,2025,text,
STAYC,K-pop 걸그룹,spillover,2025|2026,2,,,,2026,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2024|2025,2,2024-10-30,2024,,2025,text,1
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2021|2023,2,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
STAYC,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
STAYC,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
STAYC,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
STAYC,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,,0,,,,,none,
STAYC,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
STAYC,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
STAYC,K-pop 걸그룹,spillover,2020|2021,2,,,,2021,text,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2022,1,,,,2022,text,
레드벨벳,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
레드벨벳,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
레드벨벳,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
레드벨벳,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
레드벨벳,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
레드벨벳,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
레드벨벳,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2017|2020|2023,3,2023-05-03,2023,,2023,text,0
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
레드벨벳,K-pop 걸그룹,loyalty,2022,1,,,,2022,text,
레드벨벳,K-pop 걸그룹,loyalty,2021,1,,,,2021,text,
레드벨벳,K-pop 걸그룹,loyalty,2021,1,,,,2021,text,
레드벨벳,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2025,1,2025-02-05,2025,,2025,text,0
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
레드벨벳,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,2018,1,2018-07-23,2018,,2018,text,0
레드벨벳,K-pop 걸그룹,loyalty,2026,1,2026-06-22,2026,,2026,text,0
레드벨벳,K-pop 걸그룹,loyalty,,0,,,,,none,
레드벨벳,K-pop 걸그룹,loyalty,,0,2022-03-28,2022,,2022,url,
레드벨벳,K-pop 걸그룹,spillover,2017,1,,,,2017,text,
레드벨벳,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
레드벨벳,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
레드벨벳,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
레드벨벳,K-pop 걸그룹,spillover,2018|2020,2,,,,2020,text,
레드벨벳,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2022,1,2022-04,2022,,2022,text,0
레드벨벳,K-pop 걸그룹,spillover,2023,1,2023-11-27,2023,,2023,text,0
레드벨벳,K-pop 걸그룹,spillover,2025,1,2025-02-05,2025,,2025,text,0
레드벨벳,K-pop 걸그룹,spillover,,0,2021-08-23,2021,,2021,url,
레드벨벳,K-pop 걸그룹,spillover,,0,2020-10-28,2020,,2020,url,
레드벨벳,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2024,1,2024-08,2024,,2024,text,0
레드벨벳,K-pop 걸그룹,spillover,2015|2017|2022,3,,,,2022,text,
레드벨벳,K-pop 걸그룹,spillover,2015|2022,2,,,,2022,text,
레드벨벳,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,spillover,,0,2025-08-06,2025,,2025,url,
레드벨벳,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2015|2016,2,,,,2016,text,
레드벨벳,K-pop 걸그룹,spillover,2015|2016,2,,,,2016,text,
레드벨벳,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
레드벨벳,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
레드벨벳,K-pop 걸그룹,spillover,,0,2025-03,2025,,2025,url,
레드벨벳,K-pop 걸그룹,spillover,2017|2026,2,,,,2026,text,
레드벨벳,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
