doc_id,fandom,bullet_type,idx_in_fandom_array,n_tokens
5755,이효리,spillover,58,15
5756,이효리,spillover,59,18
5757,이효리,spillover,60,16
5758,이효리,spillover,61,18
5759,보아,loyalty,0,19
5760,보아,loyalty,1,14
5761,보아,loyalty,2,29
5762,보아,loyalty,3,16
5763,보아,loyalty,4,14
5764,보아,loyalty,5,18
5765,보아,loyalty,6,8
5766,보아,loyalty,7,14
5767,보아,loyalty,8,23
5768,보아,loyalty,9,18
5769,보아,loyalty,10,18
5770,보아,loyalty,11,39
5771,보아,loyalty,12,22
5772,보아,loyalty,13,22
5773,보아,loyalty,14,18
5774,보아,loyalty,15,27
5775,보아,loyalty,16,14
5776,보아,loyalty,17,9
5777,보아,loyalty,18,10
5778,보아,loyalty,19,13
5779,보아,loyalty,20,12
5780,보아,loyalty,21,11
5781,보아,loyalty,22,7
5782,보아,loyalty,23,11
5783,보아,loyalty,24,9
5784,보아,spillover,0,14
5785,보아,spillover,1,19
5786,보아,spillover,2,21
5787,보아,spillover,3,21
5788,보아,spillover,4,13
5789,보아,spillover,5,20
5790,보아,spillover,6,22
5791,보아,spillover,7,21
5792,보아,spillover,8,12
5793,보아,spillover,9,22
5794,보아,spillover,10,31
5795,보아,spillover,11,14
5796,보아,spillover,12,32
5797,보아,spillover,13,20
5798,보아,spillover,14,22
5799,보아,spillover,15,20
5800,보아,spillover,16,12
5801,보아,spillover,17,9
5802,보아,spillover,18,31
5803,보아,spillover,19,26
5804,보아,spillover,20,11
5805,보아,spillover,21,13
5806,보아,spillover,22,20
5807,보아,spillover,23,12
5808,보아,spillover,24,8
5809,보아,spillover,25,12
5810,보아,spillover,26,27
5811,보아,spillover,27,9
5812,보아,spillover,28,14
5813,보아,spillover,29,15
5814,보아,spillover,30,10
5815,보아,spillover,31,9
5816,보아,spillover,32,10
5817,보아,spillover,33,13
5818,보아,spillover,34,26
5819,에픽하이,loyalty,0,12
5820,에픽하이,loyalty,1,15
5821,에픽하이,loyalty,2,14
5822,에픽하이,loyalty,3,11
5823,에픽하이,loyalty,4,8
5824,에픽하이,loyalty,5,16
5825,에픽하이,loyalty,6,23
5826,에픽하이,loyalty,7,26
5827,에픽하이,loyalty,8,6
5828,에픽하이,loyalty,9,7
5829,에픽하이,loyalty,10,15
5830,에픽하이,loyalty,11,15
5831,에픽하이,loyalty,12,22
5832,에픽하이,loyalty,13,22
5833,에픽하이,loyalty,14,10
5834,에픽하이,loyalty,15,23
5835,에픽하이,loyalty,16,16
5836,에픽하이,loyalty,17,20
5837,에픽하이,loyalty,18,13
5838,에픽하이,loyalty,19,19
5839,에픽하이,loyalty,20,9
5840,에픽하이,loyalty,21,9
5841,에픽하이,loyalty,22,8
5842,에픽하이,loyalty,23,5
5843,에픽하이,loyalty,24,13
5844,에픽하이,loyalty,25,9
5845,에픽하이,loyalty,26,10
5846,에픽하이,loyalty,27,9
5847,에픽하이,loyalty,28,8
5848,에픽하이,loyalty,29,8
5849,에픽하이,loyalty,30,7
5850,에픽하이,loyalty,31,11
5851,에픽하이,loyalty,32,8
5852,에픽하이,loyalty,33,8
5853,에픽하이,loyalty,34,14
5854,에픽하이,loyalty,35,10
5855,에픽하이,loyalty,36,12
5856,에픽하이,loyalty,37,32
5857,에픽하이,loyalty,38,32
5858,에픽하이,spillover,0,14
5859,에픽하이,spillover,1,22
5860,에픽하이,spillover,2,15
5861,에픽하이,spillover,3,22
5862,에픽하이,spillover,4,26
5863,에픽하이,spillover,5,18
5864,에픽하이,spillover,6,13
5865,에픽하이,spillover,7,9
5866,에픽하이,spillover,8,9
5867,에픽하이,spillover,9,16
5868,에픽하이,spillover,10,8
5869,에픽하이,spillover,11,11
5870,에픽하이,spillover,12,11
5871,에픽하이,spillover,13,17
5872,에픽하이,spillover,14,9
5873,에픽하이,spillover,15,7
5874,에픽하이,spillover,16,11
5875,에픽하이,spillover,17,8
5876,에픽하이,spillover,18,13
5877,에픽하이,spillover,19,15
5878,에픽하이,spillover,20,10
5879,에픽하이,spillover,21,8
5880,에픽하이,spillover,22,11
5881,에픽하이,spillover,23,28
5882,에픽하이,spillover,24,25
5883,에픽하이,spillover,25,6
5884,에픽하이,spillover,26,22
5885,에픽하이,spillover,27,35
5886,에픽하이,spillover,28,11
5887,청하,loyalty,0,21
5888,청하,loyalty,1,14
5889,청하,loyalty,2,11
5890,청하,loyalty,3,10
5891,청하,loyalty,4,24
5892,청하,loyalty,5,18
5893,청하,loyalty,6,6
5894,청하,loyalty,7,24
5895,청하,loyalty,8,10
5896,청하,loyalty,9,21
5897,청하,loyalty,10,17
5898,청하,loyalty,11,13
5899,청하,loyalty,12,21
5900,청하,loyalty,13,11
5901,청하,loyalty,14,12
5902,청하,loyalty,15,9
5903,청하,loyalty,16,21
5904,청하,spillover,0,11
5905,청하,spillover,1,9
5906,청하,spillover,2,10
5907,청하,spillover,3,7
5908,청하,spillover,4,8
5909,청하,spillover,5,15
5910,청하,spillover,6,9
5911,청하,spillover,7,8
5912,청하,spillover,8,19
5913,청하,spillover,9,17
5914,청하,spillover,10,15
5915,청하,spillover,11,11
5916,청하,spillover,12,21
5917,청하,spillover,13,22
5918,청하,spillover,14,20
5919,청하,spillover,15,21
5920,청하,spillover,16,26
5921,청하,spillover,17,22
5922,청하,spillover,18,27
5923,청하,spillover,19,11
5924,청하,spillover,20,9
5925,청하,spillover,21,8
5926,청하,spillover,22,4
5927,청하,spillover,23,7
5928,청하,spillover,24,14
5929,청하,spillover,25,16
5930,청하,spillover,26,13
5931,청하,spillover,27,15
5932,청하,spillover,28,15
5933,청하,spillover,29,13
5934,청하,spillover,30,13
5935,청하,spillover,31,31
5936,청하,spillover,32,9
5937,청하,spillover,33,15
5938,청하,spillover,34,18
5939,청하,spillover,35,5
5940,청하,spillover,36,10
5941,청하,spillover,37,29
5942,청하,spillover,38,33
5943,청하,spillover,39,22
5944,청하,spillover,40,55
5945,청하,spillover,41,13
5946,청하,spillover,42,28
5947,청하,spillover,43,22
5948,청하,spillover,44,16
5949,청하,spillover,45,25
5950,청하,spillover,46,21
5951,청하,spillover,47,14
5952,청하,spillover,48,18
5953,청하,spillover,49,13
5954,청하,spillover,50,13
5955,윤하,loyalty,0,15
5956,윤하,loyalty,1,12
5957,윤하,loyalty,2,8
5958,윤하,loyalty,3,13
5959,윤하,loyalty,4,17
5960,윤하,loyalty,5,26
5961,윤하,loyalty,6,25
5962,윤하,loyalty,7,9
5963,윤하,loyalty,8,9
5964,윤하,loyalty,9,16
5965,윤하,loyalty,10,16
5966,윤하,loyalty,11,11
5967,윤하,loyalty,12,6
5968,윤하,loyalty,13,8
5969,윤하,loyalty,14,44
5970,윤하,loyalty,15,8
5971,윤하,loyalty,16,8
5972,윤하,loyalty,17,13
5973,윤하,loyalty,18,11
5974,윤하,loyalty,19,12
5975,윤하,spillover,0,19
5976,윤하,spillover,1,14
5977,윤하,spillover,2,23
5978,윤하,spillover,3,23
5979,윤하,spillover,4,16
5980,윤하,spillover,5,11
5981,윤하,spillover,6,12
5982,윤하,spillover,7,14
5983,윤하,spillover,8,23
5984,윤하,spillover,9,18
5985,윤하,spillover,10,30
5986,윤하,spillover,11,26
5987,윤하,spillover,12,26
5988,윤하,spillover,13,16
5989,윤하,spillover,14,8
5990,윤하,spillover,15,15
5991,윤하,spillover,16,8
5992,윤하,spillover,17,12
5993,윤하,spillover,18,7
5994,윤하,spillover,19,10
5995,윤하,spillover,20,7
5996,윤하,spillover,21,15
5997,윤하,spillover,22,16
5998,윤하,spillover,23,17
5999,윤하,spillover,24,11
6000,윤하,spillover,25,9
6001,윤하,spillover,26,22
6002,윤하,spillover,27,14
6003,윤하,spillover,28,12
6004,윤하,spillover,29,21
6005,윤하,spillover,30,20
6006,윤하,spillover,31,20
6007,윤하,spillover,32,17
6008,케이윌,loyalty,0,15
6009,케이윌,loyalty,1,12
6010,케이윌,loyalty,2,8
6011,케이윌,loyalty,3,9
6012,케이윌,loyalty,4,22
6013,케이윌,loyalty,5,15
6014,케이윌,loyalty,6,15
6015,케이윌,loyalty,7,11
6016,케이윌,loyalty,8,10
6017,케이윌,loyalty,9,7
6018,케이윌,loyalty,10,13
6019,케이윌,loyalty,11,13
6020,케이윌,loyalty,12,12
6021,케이윌,loyalty,13,5
6022,케이윌,loyalty,14,25
6023,케이윌,loyalty,15,16
6024,케이윌,loyalty,16,10
6025,케이윌,loyalty,17,29
6026,케이윌,loyalty,18,28
6027,케이윌,loyalty,19,38
6028,케이윌,loyalty,20,14
6029,케이윌,loyalty,21,10
6030,케이윌,loyalty,22,23
6031,케이윌,loyalty,23,47
6032,케이윌,loyalty,24,17
6033,케이윌,loyalty,25,17
6034,케이윌,loyalty,26,19
6035,케이윌,loyalty,27,13
6036,케이윌,loyalty,28,7
6037,케이윌,loyalty,29,8
6038,케이윌,loyalty,30,12
6039,케이윌,loyalty,31,23
6040,케이윌,spillover,0,16
6041,케이윌,spillover,1,13
6042,케이윌,spillover,2,14
6043,케이윌,spillover,3,14
6044,케이윌,spillover,4,9
6045,케이윌,spillover,5,14
6046,케이윌,spillover,6,13
6047,케이윌,spillover,7,10
6048,케이윌,spillover,8,18
6049,케이윌,spillover,9,27
6050,케이윌,spillover,10,25
6051,케이윌,spillover,11,20
6052,케이윌,spillover,12,14
6053,케이윌,spillover,13,9
6054,케이윌,spillover,14,34
6055,케이윌,spillover,15,20
6056,케이윌,spillover,16,14
6057,케이윌,spillover,17,9
6058,케이윌,spillover,18,13
6059,케이윌,spillover,19,11
6060,케이윌,spillover,20,16
6061,케이윌,spillover,21,15
6062,케이윌,spillover,22,12
6063,케이윌,spillover,23,16
6064,케이윌,spillover,24,6
6065,케이윌,spillover,25,13
6066,케이윌,spillover,26,28
6067,케이윌,spillover,27,17
6068,케이윌,spillover,28,21
6069,케이윌,spillover,29,29
6070,조용필,loyalty,0,12
6071,조용필,loyalty,1,17
6072,조용필,loyalty,2,10
6073,조용필,loyalty,3,13
6074,조용필,loyalty,4,13
6075,조용필,loyalty,5,14
6076,조용필,loyalty,6,16
6077,조용필,loyalty,7,22
6078,조용필,loyalty,8,13
6079,조용필,loyalty,9,21
6080,조용필,loyalty,10,18
6081,조용필,loyalty,11,16
6082,조용필,loyalty,12,15
6083,조용필,loyalty,13,19
6084,조용필,loyalty,14,23
6085,조용필,loyalty,15,12
6086,조용필,loyalty,16,7
6087,조용필,loyalty,17,21
6088,조용필,loyalty,18,15
6089,조용필,loyalty,19,14
6090,조용필,loyalty,20,17
6091,조용필,loyalty,21,12
6092,조용필,loyalty,22,11
6093,조용필,spillover,0,12
6094,조용필,spillover,1,14
6095,조용필,spillover,2,15
6096,조용필,spillover,3,11
6097,조용필,spillover,4,12
6098,조용필,spillover,5,16
6099,조용필,spillover,6,8
6100,조용필,spillover,7,17
6101,조용필,spillover,8,37
6102,조용필,spillover,9,17
6103,조용필,spillover,10,12
6104,조용필,spillover,11,16
6105,조용필,spillover,12,19
6106,조용필,spillover,13,20
6107,조용필,spillover,14,19
6108,조용필,spillover,15,18
6109,조용필,spillover,16,24
6110,조용필,spillover,17,21
6111,조용필,spillover,18,26
6112,조용필,spillover,19,15
6113,조용필,spillover,20,12
6114,조용필,spillover,21,19
6115,조용필,spillover,22,18
6116,조용필,spillover,23,9
6117,조용필,spillover,24,23
6118,조용필,spillover,25,19
6119,조용필,spillover,26,7
6120,조용필,spillover,27,15
6121,조용필,spillover,28,8
6122,조용필,spillover,29,21
6123,조용필,spillover,30,18
6124,조용필,spillover,31,11
6125,조용필,spillover,32,24
6126,조용필,spillover,33,23
6127,조용필,spillover,34,10
6128,조용필,spillover,35,13
6129,잭스키스,loyalty,0,13
6130,잭스키스,loyalty,1,14
6131,잭스키스,loyalty,2,14
6132,잭스키스,loyalty,3,11
6133,잭스키스,loyalty,4,16
6134,잭스키스,loyalty,5,20
6135,잭스키스,loyalty,6,11
6136,잭스키스,loyalty,7,9
6137,잭스키스,loyalty,8,16
6138,잭스키스,loyalty,9,9
6139,잭스키스,loyalty,10,12
6140,잭스키스,loyalty,11,17
6141,잭스키스,loyalty,12,17
6142,잭스키스,loyalty,13,22
6143,잭스키스,loyalty,14,8
6144,잭스키스,loyalty,15,20
6145,잭스키스,loyalty,16,18
6146,잭스키스,loyalty,17,14
6147,잭스키스,loyalty,18,15
6148,잭스키스,loyalty,19,23
6149,잭스키스,loyalty,20,31
6150,잭스키스,loyalty,21,7
6151,잭스키스,loyalty,22,12
6152,잭스키스,loyalty,23,15
6153,잭스키스,loyalty,24,12
6154,잭스키스,loyalty,25,17
6155,잭스키스,spillover,0,18
6156,잭스키스,spillover,1,24
6157,잭스키스,spillover,2,7
6158,잭스키스,spillover,3,16
6159,잭스키스,spillover,4,19
6160,잭스키스,spillover,5,16
6161,잭스키스,spillover,6,15
6162,잭스키스,spillover,7,10
6163,잭스키스,spillover,8,29
6164,잭스키스,spillover,9,15
6165,잭스키스,spillover,10,18
6166,잭스키스,spillover,11,7
6167,잭스키스,spillover,12,18
6168,잭스키스,spillover,13,8
6169,잭스키스,spillover,14,8
6170,잭스키스,spillover,15,7
6171,잭스키스,spillover,16,13
6172,잭스키스,spillover,17,12
6173,잭스키스,spillover,18,30
6174,잭스키스,spillover,19,13
6175,잭스키스,spillover,20,26
6176,잭스키스,spillover,21,11
6177,잭스키스,spillover,22,21
6178,잭스키스,spillover,23,14
6179,잭스키스,spillover,24,21
6180,잭스키스,spillover,25,23
6181,잭스키스,spillover,26,19
6182,잭스키스,spillover,27,19
6183,박정현,loyalty,0,9
6184,박정현,loyalty,1,15
6185,박정현,loyalty,2,13
6186,박정현,loyalty,3,13
6187,박정현,loyalty,4,8
6188,박정현,loyalty,5,12
6189,박정현,loyalty,6,8
6190,박정현,loyalty,7,10
6191,박정현,loyalty,8,10
6192,박정현,loyalty,9,14
6193,박정현,loyalty,10,26
6194,박정현,loyalty,11,11
6195,박정현,loyalty,12,8
6196,박정현,loyalty,13,12
6197,박정현,loyalty,14,28
6198,박정현,loyalty,15,6
6199,박정현,spillover,0,8
6200,박정현,spillover,1,13
6201,박정현,spillover,2,13
6202,박정현,spillover,3,7
6203,박정현,spillover,4,11
6204,박정현,spillover,5,11
6205,박정현,spillover,6,12
6206,박정현,spillover,7,14
6207,박정현,spillover,8,14
6208,박정현,spillover,9,16
6209,박정현,spillover,10,17
6210,박정현,spillover,11,24
6211,박정현,spillover,12,10
6212,박정현,spillover,13,7
6213,박정현,spillover,14,7
6214,박정현,spillover,15,8
6215,박정현,spillover,16,24
6216,박정현,spillover,17,15
6217,박정현,spillover,18,22
6218,박정현,spillover,19,39
6219,박정현,spillover,20,17
6220,박정현,spillover,21,7
6221,박정현,spillover,22,14
6222,박정현,spillover,23,9
6223,박정현,spillover,24,6
6224,박정현,spillover,25,8
6225,박정현,spillover,26,25
6226,박정현,spillover,27,22
6227,박정현,spillover,28,13
6228,박정현,spillover,29,12
6229,박정현,spillover,30,10
6230,박정현,spillover,31,8
6231,박정현,spillover,32,9
6232,박정현,spillover,33,10
6233,박정현,spillover,34,9
6234,박정현,spillover,35,9
6235,박정현,spillover,36,10
6236,박정현,spillover,37,9
6237,박정현,spillover,38,10
6238,박정현,spillover,39,6
6239,박정현,spillover,40,9
6240,박정현,spillover,41,18
6241,김연자,loyalty,0,18
6242,김연자,loyalty,1,18
6243,김연자,loyalty,2,14
6244,김연자,loyalty,3,16
6245,김연자,loyalty,4,10
6246,김연자,loyalty,5,18
6247,김연자,loyalty,6,9
6248,김연자,loyalty,7,9
6249,김연자,loyalty,8,8
6250,김연자,loyalty,9,12
6251,김연자,loyalty,10,12
6252,김연자,loyalty,11,16
6253,김연자,loyalty,12,19
6254,김연자,loyalty,13,9
6255,김연자,loyalty,14,53
6256,김연자,loyalty,15,36
6257,김연자,loyalty,16,21
6258,김연자,spillover,0,11
6259,김연자,spillover,1,16
6260,김연자,spillover,2,28
6261,김연자,spillover,3,17
6262,김연자,spillover,4,16
6263,김연자,spillover,5,13
6264,김연자,spillover,6,5
6265,김연자,spillover,7,8
6266,김연자,spillover,8,8
6267,김연자,spillover,9,9
6268,김연자,spillover,10,20
6269,김연자,spillover,11,10
6270,김연자,spillover,12,13
6271,김연자,spillover,13,18
6272,김연자,spillover,14,15
6273,김연자,spillover,15,17
6274,김연자,spillover,16,16
6275,김연자,spillover,17,14
6276,김연자,spillover,18,17
6277,김연자,spillover,19,24
6278,김연자,spillover,20,12
6279,김연자,spillover,21,7
6280,김연자,spillover,22,10
6281,김연자,spillover,23,13
6282,김연자,spillover,24,8
6283,김연자,spillover,25,10
6284,김연자,spillover,26,31
6285,김연자,spillover,27,26
6286,김연자,spillover,28,30
6287,김연자,spillover,29,12
6288,김연자,spillover,30,11
6289,김연자,spillover,31,19
6290,김연자,spillover,32,25
6291,김연자,spillover,33,15
6292,김연자,spillover,34,22
6293,김연자,spillover,35,11
6294,김연자,spillover,36,5
6295,김연자,spillover,37,13
6296,김연자,spillover,38,11
6297,김연자,spillover,39,14
6298,김연자,spillover,40,10
6299,김연자,spillover,41,11
6300,빅마마,loyalty,0,12
6301,빅마마,loyalty,1,8
6302,빅마마,loyalty,2,16
6303,빅마마,loyalty,3,10
6304,빅마마,loyalty,4,11
6305,빅마마,loyalty,5,7
6306,빅마마,loyalty,6,11
6307,빅마마,loyalty,7,7
6308,빅마마,loyalty,8,14
6309,빅마마,loyalty,9,7
6310,빅마마,loyalty,10,5
6311,빅마마,loyalty,11,7
6312,빅마마,loyalty,12,6
6313,빅마마,loyalty,13,7
6314,빅마마,loyalty,14,11
6315,빅마마,loyalty,15,7
6316,빅마마,loyalty,16,16
6317,빅마마,loyalty,17,19
6318,빅마마,loyalty,18,10
6319,빅마마,loyalty,19,10
6320,빅마마,loyalty,20,19
6321,빅마마,spillover,0,8
6322,빅마마,spillover,1,9
6323,빅마마,spillover,2,14
6324,빅마마,spillover,3,14
6325,빅마마,spillover,4,11
6326,빅마마,spillover,5,6
6327,빅마마,spillover,6,8
6328,빅마마,spillover,7,7
6329,빅마마,spillover,8,7
6330,빅마마,spillover,9,7
6331,빅마마,spillover,10,7
6332,빅마마,spillover,11,11
6333,빅마마,spillover,12,9
6334,빅마마,spillover,13,10
6335,빅마마,spillover,14,18
6336,빅마마,spillover,15,19
6337,빅마마,spillover,16,17
6338,빅마마,spillover,17,8
6339,빅마마,spillover,18,19
6340,빅마마,spillover,19,11
6341,빅마마,spillover,20,18
6342,빅마마,spillover,21,13
6343,빅마마,spillover,22,15
6344,빅마마,spillover,23,13
6345,빅마마,spillover,24,9
6346,빅마마,spillover,25,6
6347,빅마마,spillover,26,7
6348,빅마마,spillover,27,33
6349,빅마마,spillover,28,17
6350,볼빨간사춘기,loyalty,0,12
6351,볼빨간사춘기,loyalty,1,11
6352,볼빨간사춘기,loyalty,2,12
6353,볼빨간사춘기,loyalty,3,21
6354,볼빨간사춘기,loyalty,4,14
6355,볼빨간사춘기,loyalty,5,24
6356,볼빨간사춘기,loyalty,6,6
6357,볼빨간사춘기,loyalty,7,16
6358,볼빨간사춘기,loyalty,8,20
6359,볼빨간사춘기,loyalty,9,5
6360,볼빨간사춘기,loyalty,10,12
6361,볼빨간사춘기,loyalty,11,14
6362,볼빨간사춘기,loyalty,12,5
6363,볼빨간사춘기,loyalty,13,15
6364,볼빨간사춘기,loyalty,14,11
6365,볼빨간사춘기,loyalty,15,14
6366,볼빨간사춘기,loyalty,16,19
6367,볼빨간사춘기,loyalty,17,19
6368,볼빨간사춘기,loyalty,18,25
6369,볼빨간사춘기,loyalty,19,6
6370,볼빨간사춘기,loyalty,20,8
6371,볼빨간사춘기,loyalty,21,17
6372,볼빨간사춘기,loyalty,22,17
6373,볼빨간사춘기,loyalty,23,8
6374,볼빨간사춘기,spillover,0,15
6375,볼빨간사춘기,spillover,1,12
6376,볼빨간사춘기,spillover,2,27
6377,볼빨간사춘기,spillover,3,17
6378,볼빨간사춘기,spillover,4,19
6379,볼빨간사춘기,spillover,5,9
6380,볼빨간사춘기,spillover,6,8
6381,볼빨간사춘기,spillover,7,5
6382,볼빨간사춘기,spillover,8,11
6383,볼빨간사춘기,spillover,9,6
6384,볼빨간사춘기,spillover,10,24
6385,볼빨간사춘기,spillover,11,32
6386,볼빨간사춘기,spillover,12,16
6387,볼빨간사춘기,spillover,13,9
6388,볼빨간사춘기,spillover,14,19
6389,볼빨간사춘기,spillover,15,20
6390,볼빨간사춘기,spillover,16,19
6391,볼빨간사춘기,spillover,17,26
6392,볼빨간사춘기,spillover,18,16
6393,볼빨간사춘기,spillover,19,12
6394,볼빨간사춘기,spillover,20,9
6395,볼빨간사춘기,spillover,21,15
6396,볼빨간사춘기,spillover,22,12
6397,볼빨간사춘기,spillover,23,13
6398,볼빨간사춘기,spillover,24,15
6399,볼빨간사춘기,spillover,25,16
6400,볼빨간사춘기,spillover,26,14
6401,볼빨간사춘기,spillover,27,11
6402,볼빨간사춘기,spillover,28,10
6403,볼빨간사춘기,spillover,29,15
6404,볼빨간사춘기,spillover,30,18
6405,볼빨간사춘기,spillover,31,15
6406,볼빨간사춘기,spillover,32,23
6407,엄정화,loyalty,0,21
6408,엄정화,loyalty,1,22
6409,엄정화,loyalty,2,14
6410,엄정화,loyalty,3,21
6411,엄정화,loyalty,4,15
6412,엄정화,loyalty,5,13
6413,엄정화,loyalty,6,7
6414,엄정화,loyalty,7,8
6415,엄정화,loyalty,8,13
6416,엄정화,loyalty,9,23
6417,엄정화,loyalty,10,14
6418,엄정화,loyalty,11,27
6419,엄정화,loyalty,12,45
6420,엄정화,loyalty,13,12
6421,엄정화,loyalty,14,13
6422,엄정화,loyalty,15,17
6423,엄정화,spillover,0,12
6424,엄정화,spillover,1,12
6425,엄정화,spillover,2,21
6426,엄정화,spillover,3,15
6427,엄정화,spillover,4,20
6428,엄정화,spillover,5,22
6429,엄정화,spillover,6,8
6430,엄정화,spillover,7,14
6431,엄정화,spillover,8,7
6432,엄정화,spillover,9,6
6433,엄정화,spillover,10,15
6434,엄정화,spillover,11,11
6435,엄정화,spillover,12,10
6436,엄정화,spillover,13,10
6437,엄정화,spillover,14,16
6438,엄정화,spillover,15,11
6439,엄정화,spillover,16,20
6440,엄정화,spillover,17,14
6441,엄정화,spillover,18,11
6442,엄정화,spillover,19,10
6443,엄정화,spillover,20,12
6444,엄정화,spillover,21,10
6445,엄정화,spillover,22,11
6446,엄정화,spillover,23,10
6447,엄정화,spillover,24,20
6448,엄정화,spillover,25,4
6449,엄정화,spillover,26,8
6450,엄정화,spillover,27,11
6451,엄정화,spillover,28,28
6452,엄정화,spillover,29,14
6453,엄정화,spillover,30,17
6454,엄정화,spillover,31,17
6455,엄정화,spillover,32,32
6456,엄정화,spillover,33,22
6457,엄정화,spillover,34,29
6458,엄정화,spillover,35,26
6459,엄정화,spillover,36,24
6460,엄정화,spillover,37,21
6461,엄정화,spillover,38,10
6462,엄정화,spillover,39,7
6463,엄정화,spillover,40,9
6464,엄정화,spillover,41,7
6465,엄정화,spillover,42,7
6466,FTISLAND,loyalty,0,5
6467,FTISLAND,loyalty,1,6
6468,FTISLAND,loyalty,2,6
6469,FTISLAND,loyalty,3,9
6470,FTISLAND,loyalty,4,8
6471,FTISLAND,loyalty,5,13
6472,FTISLAND,loyalty,6,18
6473,FTISLAND,loyalty,7,20
6474,FTISLAND,loyalty,8,17
6475,FTISLAND,loyalty,9,21
6476,FTISLAND,loyalty,10,40
6477,FTISLAND,loyalty,11,18
6478,FTISLAND,loyalty,12,15
6479,FTISLAND,loyalty,13,23
6480,FTISLAND,loyalty,14,21
6481,FTISLAND,loyalty,15,26
6482,FTISLAND,loyalty,16,7
6483,FTISLAND,loyalty,17,26
6484,FTISLAND,loyalty,18,8
6485,FTISLAND,loyalty,19,11
6486,FTISLAND,loyalty,20,8
6487,FTISLAND,loyalty,21,16
6488,FTISLAND,spillover,0,12
6489,FTISLAND,spillover,1,19
6490,FTISLAND,spillover,2,7
6491,FTISLAND,spillover,3,19
6492,FTISLAND,spillover,4,13
6493,FTISLAND,spillover,5,11
6494,FTISLAND,spillover,6,10
6495,FTISLAND,spillover,7,28
6496,FTISLAND,spillover,8,10
6497,FTISLAND,spillover,9,26
6498,FTISLAND,spillover,10,39
6499,FTISLAND,spillover,11,23
6500,FTISLAND,spillover,12,36
6501,FTISLAND,spillover,13,20
6502,FTISLAND,spillover,14,19
6503,FTISLAND,spillover,15,11
6504,FTISLAND,spillover,16,4
6505,FTISLAND,spillover,17,10
6506,FTISLAND,spillover,18,19
6507,FTISLAND,spillover,19,18
6508,FTISLAND,spillover,20,15
6509,FTISLAND,spillover,21,8
6510,FTISLAND,spillover,22,8
6511,FTISLAND,spillover,23,10
6512,FTISLAND,spillover,24,11
6513,FTISLAND,spillover,25,19
6514,FTISLAND,spillover,26,9
6515,FTISLAND,spillover,27,21
6516,FTISLAND,spillover,28,18
6517,FTISLAND,spillover,29,17
6518,FTISLAND,spillover,30,14
6519,FTISLAND,spillover,31,12
6520,FTISLAND,spillover,32,19
6521,FTISLAND,spillover,33,26
6522,다이나믹듀오,loyalty,0,15
6523,다이나믹듀오,loyalty,1,13
6524,다이나믹듀오,loyalty,2,15
6525,다이나믹듀오,loyalty,3,13
6526,다이나믹듀오,loyalty,4,15
6527,다이나믹듀오,loyalty,5,21
6528,다이나믹듀오,loyalty,6,27
6529,다이나믹듀오,loyalty,7,17
6530,다이나믹듀오,loyalty,8,6
6531,다이나믹듀오,loyalty,9,9
6532,다이나믹듀오,loyalty,10,11
6533,다이나믹듀오,loyalty,11,28
6534,다이나믹듀오,loyalty,12,24
6535,다이나믹듀오,loyalty,13,34
6536,다이나믹듀오,loyalty,14,18
6537,다이나믹듀오,loyalty,15,10
6538,다이나믹듀오,loyalty,16,10
6539,다이나믹듀오,loyalty,17,7
6540,다이나믹듀오,loyalty,18,11
6541,다이나믹듀오,loyalty,19,8
6542,다이나믹듀오,loyalty,20,9
6543,다이나믹듀오,spillover,0,13
6544,다이나믹듀오,spillover,1,22
6545,다이나믹듀오,spillover,2,13
6546,다이나믹듀오,spillover,3,22
6547,다이나믹듀오,spillover,4,11
6548,다이나믹듀오,spillover,5,15
6549,다이나믹듀오,spillover,6,18
6550,다이나믹듀오,spillover,7,21
6551,다이나믹듀오,spillover,8,13
6552,다이나믹듀오,spillover,9,14
6553,다이나믹듀오,spillover,10,12
6554,다이나믹듀오,spillover,11,13
6555,다이나믹듀오,spillover,12,24
6556,다이나믹듀오,spillover,13,24
6557,다이나믹듀오,spillover,14,31
6558,다이나믹듀오,spillover,15,18
6559,다이나믹듀오,spillover,16,14
6560,다이나믹듀오,spillover,17,13
6561,다이나믹듀오,spillover,18,13
6562,다이나믹듀오,spillover,19,13
6563,다이나믹듀오,spillover,20,21
6564,다이나믹듀오,spillover,21,33
6565,다이나믹듀오,spillover,22,7
6566,다이나믹듀오,spillover,23,6
6567,다이나믹듀오,spillover,24,17
6568,다이나믹듀오,spillover,25,14
6569,비비,loyalty,0,15
6570,비비,loyalty,1,17
6571,비비,loyalty,2,16
6572,비비,loyalty,3,26
6573,비비,loyalty,4,10
6574,비비,loyalty,5,6
6575,비비,loyalty,6,11
6576,비비,loyalty,7,5
6577,비비,loyalty,8,11
6578,비비,loyalty,9,8
6579,비비,loyalty,10,24
6580,비비,loyalty,11,14
6581,비비,loyalty,12,9
6582,비비,loyalty,13,12
6583,비비,loyalty,14,8
6584,비비,loyalty,15,9
6585,비비,loyalty,16,7
6586,비비,loyalty,17,7
6587,비비,loyalty,18,8
6588,비비,loyalty,19,6
6589,비비,loyalty,20,11
6590,비비,loyalty,21,11
6591,비비,loyalty,22,12
6592,비비,spillover,0,19
6593,비비,spillover,1,10
6594,비비,spillover,2,18
6595,비비,spillover,3,17
