fandom,bullet_type,idx,domain,domain_lang,domain_basis,body_script,body_lang,body_margin,other_lang_candidate,latin_letter_share,agree
aespa,loyalty,38,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
aespa,loyalty,39,www.dailycc.net,en,default,ko,ko,1.0,,0.0,0
aespa,loyalty,40,pop.inquirer.net,tl,override,ko,ko,0.875,,0.125,0
aespa,loyalty,41,www.terra.com.br,pt,override,ko,ko,0.865,,0.135,0
aespa,loyalty,42,www.cnnbrasil.com.br,pt,override,ko,ko,0.897,,0.103,0
aespa,loyalty,43,billboard.com.br,pt,tld,ko,ko,0.96,,0.04,0
aespa,loyalty,44,culture.seoul.go.kr,ko,tld,ko,ko,1.0,,0.0,1
aespa,loyalty,45,www.onews.tv,en,default,ko,ko,0.984,,0.016,0
aespa,loyalty,46,www.smentertainment.com,ko,override,ko,ko,0.953,,0.047,1
aespa,loyalty,47,www.jds.fr,fr,tld,ko,ko,0.584,,0.416,0
aespa,loyalty,48,tieba.baidu.com,en,default,ko,ko,0.688,,0.208,0
aespa,loyalty,49,www.sina.cn,zh,tld,ko,ko,0.651,,0.0,0
aespa,loyalty,50,www.zhihu.com,en,default,ko,ko,0.824,,0.039,0
aespa,loyalty,51,www.riotimesonline.com,en,default,ko,ko,0.716,,0.284,0
aespa,loyalty,52,kpopna.com,en,default,ko,ko,0.663,,0.337,0
aespa,loyalty,53,elcomercio.pe,es,tld,ko,ko,0.778,,0.222,0
aespa,loyalty,54,www.cronica.com.mx,es,tld,ko,ko,0.775,,0.225,0
aespa,spillover,0,en.wikipedia.org,en,wiki,ko,ko,0.605,,0.395,0
aespa,spillover,1,en.wikipedia.org,en,wiki,ko,ko,0.872,,0.128,0
aespa,spillover,2,en.wikipedia.org,en,wiki,ko,ko,0.926,,0.074,0
aespa,spillover,3,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
aespa,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.692,,0.308,0
aespa,spillover,5,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
aespa,spillover,6,en.wikipedia.org,en,wiki,ko,ko,0.71,,0.29,0
aespa,spillover,7,en.wikipedia.org,en,wiki,ko,ko,0.649,,0.351,0
aespa,spillover,8,en.wikipedia.org,en,wiki,ko,ko,0.724,,0.276,0
aespa,spillover,9,en.wikipedia.org,en,wiki,ko,ko,0.895,,0.105,0
aespa,spillover,10,en.wikipedia.org,en,wiki,latin,en,1.036,,1.0,1
aespa,spillover,11,en.wikipedia.org,en,wiki,latin,en,1.007,,1.0,1
aespa,spillover,12,en.wikipedia.org,en,wiki,latin,en,1.414,,1.0,1
aespa,spillover,13,en.wikipedia.org,en,wiki,latin,en,0.971,,1.0,1
aespa,spillover,14,en.wikipedia.org,en,wiki,latin,en,1.119,,1.0,1
aespa,spillover,15,www.koreajoongangdaily.com,en,default,latin,en,1.193,,1.0,1
aespa,spillover,16,en.wikipedia.org,en,wiki,latin,en,1.015,,1.0,1
aespa,spillover,17,natalie.mu,ja,override,latin,en,1.242,,1.0,0
aespa,spillover,18,www.infobae.com,es,override,latin,en,1.123,,1.0,0
aespa,spillover,19,www.infobae.com,es,override,latin,en,1.193,,1.0,0
aespa,spillover,20,www.infobae.com,es,override,latin,en,1.148,,1.0,0
aespa,spillover,21,www.infobae.com,es,override,latin,en,0.815,,1.0,0
aespa,spillover,22,www.infobae.com,es,override,latin,en,0.878,,1.0,0
aespa,spillover,23,www.marieclairekorea.com,en,default,ko,ko,0.853,,0.147,0
aespa,spillover,24,www.mdtoday.co.kr,ko,tld,ko,ko,0.984,,0.016,1
aespa,spillover,25,www.cosinkorea.com,en,default,ko,ko,1.0,,0.0,0
aespa,spillover,26,www.hankookilbo.com,ko,override,ko,ko,0.969,,0.031,1
aespa,spillover,27,m.tribunnews.com,id,override,ko,ko,0.686,,0.314,0
aespa,spillover,28,en.wikipedia.org,en,wiki,ko,ko,0.677,,0.323,0
aespa,spillover,29,www.kpopstarz.com,en,default,latin,en,0.619,,0.722,1
aespa,spillover,30,news.mynavi.jp,ja,tld,ko,ko,0.872,,0.128,0
aespa,spillover,31,www.musicvoice.jp,ja,tld,ko,ko,1.0,,0.0,0
aespa,spillover,32,www.twig24.com,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,33,oneseoulph.com,en,default,ko,ko,1.0,,0.0,0
aespa,spillover,34,oneseoulph.com,en,default,ko,ko,0.72,,0.28,0
aespa,spillover,35,x.com,en,override,ko,ko,1.0,,0.0,0
aespa,spillover,36,www.thairath.co.th,th,override,th,th,1.0,,0.0,1
aespa,spillover,37,kenh14.vn,vi,override,latin,vi,1.0,,1.0,1
aespa,spillover,38,www.starnewskorea.com,en,override,ko,ko,0.989,,0.011,0
aespa,spillover,39,www.indinews.co.kr,ko,tld,ko,ko,1.0,,0.0,1
aespa,spillover,40,news.nate.com,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,41,www.mt.co.kr,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,42,namu.wiki,ko,override,ko,ko,0.783,,0.217,1
aespa,spillover,43,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,44,namu.wiki,ko,override,ko,ko,0.714,,0.286,1
aespa,spillover,45,www.philstar.com,tl,override,ko,ko,0.694,,0.306,0
aespa,spillover,46,namu.wiki,ko,override,latin,en,0.556,,0.589,0
aespa,spillover,47,namu.wiki,ko,override,ko,ko,0.875,,0.125,1
aespa,spillover,48,www.sedaily.com,ko,override,ko,ko,0.721,,0.279,1
aespa,spillover,49,namu.wiki,ko,override,ko,ko,0.696,,0.304,1
aespa,spillover,50,namu.wiki,ko,override,ko,ko,0.812,,0.188,1
aespa,spillover,51,namu.wiki,ko,override,ko,ko,0.707,,0.122,1
aespa,spillover,52,namu.wiki,ko,override,ko,ko,0.649,,0.351,1
aespa,spillover,53,namu.wiki,ko,override,ko,ko,0.66,,0.298,1
aespa,spillover,54,namu.wiki,ko,override,ko,ko,0.731,,0.269,1
aespa,spillover,55,namu.wiki,ko,override,ko,ko,0.902,,0.098,1
aespa,spillover,56,www.fnnews.com,ko,override,ko,ko,0.967,,0.033,1
aespa,spillover,57,view.asiae.co.kr,ko,tld,ko,ko,0.987,,0.013,1
aespa,spillover,58,www.glsaem.co.kr,ko,tld,ko,ko,1.0,,0.0,1
aespa,spillover,59,www.korezin.com,en,default,ko,ko,0.809,,0.191,0
aespa,spillover,60,www.edaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,61,www.hankookilbo.com,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,62,namu.wiki,ko,override,ko,ko,0.946,,0.054,1
aespa,spillover,63,namu.wiki,ko,override,ko,ko,0.805,,0.195,1
aespa,spillover,64,namu.wiki,ko,override,ko,ko,0.853,,0.147,1
aespa,spillover,65,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,66,namu.wiki,ko,override,ko,ko,0.816,,0.184,1
aespa,spillover,67,namu.wiki,ko,override,ko,ko,0.862,,0.138,1
aespa,spillover,68,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
aespa,spillover,69,www.the-pr.co.kr,ko,tld,ko,ko,1.0,,0.0,1
aespa,spillover,70,namu.wiki,ko,override,ko,ko,0.614,,0.386,1
aespa,spillover,71,namu.wiki,ko,override,ko,ko,0.566,,0.434,1
aespa,spillover,72,namu.wiki,ko,override,ko,ko,0.833,,0.167,1
aespa,spillover,73,namu.wiki,ko,override,ko,ko,0.868,,0.132,1
aespa,spillover,74,namu.wiki,ko,override,ko,ko,0.805,,0.195,1
aespa,spillover,75,namu.wiki,ko,override,ko,ko,0.722,,0.278,1
aespa,spillover,76,namu.wiki,ko,override,ko,ko,0.808,,0.192,1
aespa,spillover,77,namu.wiki,ko,override,ko,ko,0.815,,0.185,1
aespa,spillover,78,namu.wiki,ko,override,ko,ko,0.667,,0.333,1
aespa,spillover,79,namu.wiki,ko,override,ko,ko,0.565,,0.435,1
aespa,spillover,80,namu.wiki,ko,override,ko,ko,0.596,,0.404,1
aespa,spillover,81,namu.wiki,ko,override,ko,ko,0.833,,0.167,1
aespa,spillover,82,namu.wiki,ko,override,ko,ko,0.884,,0.116,1
aespa,spillover,83,namu.wiki,ko,override,ko,ko,0.792,,0.208,1
aespa,spillover,84,namu.wiki,ko,override,ko,ko,0.888,,0.112,1
aespa,spillover,85,www.marieclairekorea.com,en,default,ko,ko,0.661,,0.339,0
aespa,spillover,86,www.brandbrief.co.kr,ko,tld,ko,ko,0.814,,0.186,1
aespa,spillover,87,www.cosinkorea.com,en,default,ko,ko,0.806,,0.194,0
aespa,spillover,88,www.marieclairekorea.com,en,default,ko,ko,0.87,,0.13,0
aespa,spillover,89,fashionseoul.com,en,default,ko,ko,0.571,,0.429,0
aespa,spillover,90,m.newspim.com,en,default,ko,ko,0.714,,0.286,0
aespa,spillover,91,www.beyondpost.co.kr,ko,tld,ko,ko,0.903,,0.097,1
aespa,spillover,92,star.ettoday.net,zh,override,ko,ko,0.691,,0.176,0
aespa,spillover,93,www.hk01.com,zh,override,ko,ko,0.6,,0.2,0
aespa,spillover,94,www.sina.cn,zh,tld,ko,ko,0.597,,0.239,0
aespa,spillover,95,k.sina.com.cn,zh,override,ko,ko,0.876,,0.0,0
aespa,spillover,96,m.thepaper.cn,zh,tld,ko,ko,0.685,,0.0,0
aespa,spillover,97,www.sina.cn,zh,tld,ko,ko,0.64,,0.044,0
aespa,spillover,98,www.officialcharts.com,en,default,latin,en,0.947,,0.635,1
aespa,spillover,99,musicfeeds.com.au,en,default,ko,ko,0.536,,0.464,0
aespa,spillover,100,au.rollingstone.com,en,default,ko,ko,0.673,,0.327,0
aespa,spillover,101,blog.delivered.co.kr,ko,tld,ko,ko,0.681,,0.319,1
aespa,spillover,102,www.biobiochile.cl,es,tld,ko,ko,0.597,,0.403,0
프로미스나인,loyalty,0,en.wikipedia.org,en,wiki,ko,ko,0.5,,0.5,0
프로미스나인,loyalty,1,en.wikipedia.org,en,wiki,ko,ko,0.618,,0.382,0
프로미스나인,loyalty,2,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
프로미스나인,loyalty,3,en.wikipedia.org,en,wiki,ko,ko,0.682,,0.318,0
프로미스나인,loyalty,4,en.wikipedia.org,en,wiki,ko,ko,0.732,,0.268,0
프로미스나인,loyalty,5,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
프로미스나인,loyalty,6,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
프로미스나인,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,0.519,,0.481,0
프로미스나인,loyalty,8,en.wikipedia.org,en,wiki,ko,ko,0.5,,0.5,0
프로미스나인,loyalty,9,en.wikipedia.org,en,wiki,latin,en,1.386,,1.0,1
프로미스나인,loyalty,10,www.allkpop.com,en,override,latin,en,0.942,,1.0,1
프로미스나인,loyalty,11,en.wikipedia.org,en,wiki,latin,en,0.824,,1.0,1
프로미스나인,loyalty,12,www.asiaartistawards.com,en,default,ko,ko,0.741,,0.259,0
프로미스나인,loyalty,13,www.asiaartistawards.com,en,default,ko,ko,0.968,,0.032,0
프로미스나인,loyalty,14,www.idntimes.com,id,override,ko,ko,0.789,,0.211,0
프로미스나인,loyalty,15,www.idntimes.com,id,override,ko,ko,0.833,,0.167,0
프로미스나인,loyalty,16,www.yesasia.ru,ru,override,ko,ko,0.878,,0.122,0
프로미스나인,loyalty,17,daymakercreatives.kktix.cc,en,default,latin,en,0.51,,0.69,1
프로미스나인,loyalty,18,www.billboard-japan.com,ja,override,ko,ko,0.8,,0.2,0
프로미스나인,loyalty,19,natalie.mu,ja,override,ko,ko,0.812,,0.188,0
프로미스나인,loyalty,20,www.idntimes.com,id,override,ko,ko,0.8,,0.2,0
프로미스나인,loyalty,21,www.yesasia.ru,ru,override,ko,ko,0.69,,0.31,0
프로미스나인,loyalty,22,www.yesasia.ru,ru,override,ko,ko,0.727,,0.273,0
프로미스나인,loyalty,23,www.newsis.com,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,loyalty,24,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,loyalty,25,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,loyalty,26,www.joongangenews.com,en,default,ko,ko,1.0,,0.0,0
프로미스나인,loyalty,27,sports.khan.co.kr,ko,override,ko,ko,0.712,,0.288,1
프로미스나인,loyalty,28,bbs.ruliweb.com,en,default,ko,ko,1.0,,0.0,0
프로미스나인,loyalty,29,www.douban.com,zh,override,ko,ko,0.75,,0.115,0
프로미스나인,loyalty,30,card.weibo.com,zh,override,ko,ko,0.815,,0.092,0
프로미스나인,loyalty,31,kpopna.com,en,default,ko,ko,0.705,,0.295,0
프로미스나인,loyalty,32,www.oppa.fr,fr,tld,ko,ko,0.851,,0.149,0
프로미스나인,loyalty,33,kpopnews.fr,fr,tld,ko,ko,0.802,,0.198,0
프로미스나인,spillover,0,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
프로미스나인,spillover,1,en.wikipedia.org,en,wiki,ko,ko,0.75,,0.25,0
프로미스나인,spillover,2,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
프로미스나인,spillover,3,en.wikipedia.org,en,wiki,ko,ko,0.815,,0.185,0
프로미스나인,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.893,,0.107,0
프로미스나인,spillover,5,en.wikipedia.org,en,wiki,ko,ko,0.64,,0.36,0
프로미스나인,spillover,6,en.wikipedia.org,en,wiki,ko,ko,0.6,,0.4,0
프로미스나인,spillover,7,en.wikipedia.org,en,wiki,latin,en,1.257,,0.517,1
프로미스나인,spillover,8,en.wikipedia.org,en,wiki,ko,ko,0.893,,0.107,0
프로미스나인,spillover,9,en.wikipedia.org,en,wiki,ko,ko,0.6,,0.4,0
프로미스나인,spillover,10,en.wikipedia.org,en,wiki,latin,en,1.445,,1.0,1
프로미스나인,spillover,11,en.wikipedia.org,en,wiki,latin,en,1.254,,1.0,1
프로미스나인,spillover,12,en.wikipedia.org,en,wiki,latin,en,1.35,,1.0,1
프로미스나인,spillover,13,www.cosinkorea.com,en,default,ko,ko,0.812,,0.188,0
프로미스나인,spillover,14,koreajoongangdaily.joins.com,en,override,ko,ko,0.676,,0.324,0
프로미스나인,spillover,15,www.allkpop.com,en,override,latin,en,1.409,,1.0,1
프로미스나인,spillover,16,www.oricon.co.jp,ja,tld,latin,en,1.2,,0.937,0
프로미스나인,spillover,17,www.infobae.com,es,override,latin,en,1.2,,0.966,0
프로미스나인,spillover,18,www.asiaartistawards.com,en,default,ko,ko,1.0,,0.0,0
프로미스나인,spillover,19,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,20,en.wikipedia.org,en,wiki,latin,en,1.1,,0.545,1
프로미스나인,spillover,21,kpopping.com,en,default,ko,ko,0.569,,0.431,0
프로미스나인,spillover,22,www.infobae.com,es,override,latin,en,0.318,,0.543,0
프로미스나인,spillover,23,exitoina.perfil.com,en,default,ko,ko,0.506,,0.494,0
프로미스나인,spillover,24,www.newsis.com,ko,override,ko,ko,0.922,,0.078,1
프로미스나인,spillover,25,www.esquirekorea.co.kr,ko,tld,ko,ko,0.955,,0.045,1
프로미스나인,spillover,26,sports.khan.co.kr,ko,override,ko,ko,0.978,,0.022,1
프로미스나인,spillover,27,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,28,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,29,www.starnewskorea.com,en,override,ko,ko,1.0,,0.0,0
프로미스나인,spillover,30,www.idntimes.com,id,override,ko,ko,0.63,,0.37,0
프로미스나인,spillover,31,musicstation.kapook.com,th,override,ko,ko,0.6,,0.4,0
프로미스나인,spillover,32,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,33,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,34,mb.com.ph,tl,override,ko,ko,0.561,,0.439,0
프로미스나인,spillover,35,v.daum.net,ko,override,ko,ko,0.747,,0.253,1
프로미스나인,spillover,36,korepo.com,en,default,ko,ko,0.898,,0.102,0
프로미스나인,spillover,37,v.daum.net,ko,override,ko,ko,0.938,,0.062,1
프로미스나인,spillover,38,v.daum.net,ko,override,ko,ko,0.955,,0.045,1
프로미스나인,spillover,39,www.chosun.com,ko,override,ko,ko,0.831,,0.169,1
프로미스나인,spillover,40,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,41,blog.delivered.co.kr,ko,tld,ko,ko,0.667,,0.333,1
프로미스나인,spillover,42,www.marieclairekorea.com,en,default,ko,ko,0.914,,0.086,0
프로미스나인,spillover,43,www.slist.kr,ko,tld,ko,ko,0.957,,0.043,1
프로미스나인,spillover,44,theviewers.co.kr,ko,tld,ko,ko,0.87,,0.13,1
프로미스나인,spillover,45,namu.wiki,ko,override,ko,ko,0.957,,0.043,1
프로미스나인,spillover,46,namu.wiki,ko,override,ko,ko,0.864,,0.136,1
프로미스나인,spillover,47,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,48,www.newscj.com,en,default,ko,ko,0.953,,0.047,0
프로미스나인,spillover,49,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
프로미스나인,spillover,50,sports.khan.co.kr,ko,override,ko,ko,0.951,,0.049,1
프로미스나인,spillover,51,star.ettoday.net,zh,override,ko,ko,0.451,,0.255,0
프로미스나인,spillover,52,stars.udn.com,zh,override,ko,ko,0.745,,0.191,0
프로미스나인,spillover,53,arakpop.com,en,default,ko,ko,0.671,,0.329,0
프로미스나인,spillover,54,larepublica.pe,es,override,ko,ko,0.825,,0.175,0
A-pink,loyalty,0,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,loyalty,1,en.wikipedia.org,en,wiki,ko,ko,0.6,,0.4,0
A-pink,loyalty,2,en.wikipedia.org,en,wiki,ko,ko,0.78,,0.22,0
A-pink,loyalty,3,en.wikipedia.org,en,wiki,ko,ko,0.932,,0.068,0
A-pink,loyalty,4,en.wikipedia.org,en,wiki,ko,ko,0.795,,0.205,0
A-pink,loyalty,5,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,loyalty,6,en.wikipedia.org,en,wiki,ko,ko,0.657,,0.343,0
A-pink,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,loyalty,8,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,loyalty,9,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,loyalty,10,en.wikipedia.org,en,wiki,latin,en,1.044,,1.0,1
A-pink,loyalty,11,en.wikipedia.org,en,wiki,latin,en,1.073,,1.0,1
A-pink,loyalty,12,en.wikipedia.org,en,wiki,latin,en,1.332,,1.0,1
A-pink,loyalty,13,www.kpopherald.com,en,default,ko,ko,1.0,,0.0,0
A-pink,loyalty,14,www.allkpop.com,en,override,ko,ko,0.72,,0.28,0
A-pink,loyalty,15,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
A-pink,loyalty,16,www.manilaconcertjunkies.com,en,default,ko,ko,0.827,,0.173,0
A-pink,loyalty,17,korepo.com,en,default,ja,ja,0.678,,0.0,0
A-pink,loyalty,18,natalie.mu,ja,override,ko,ko,0.828,,0.172,0
A-pink,loyalty,19,www.oricon.co.jp,ja,tld,ko,ko,0.833,,0.167,0
A-pink,loyalty,20,www.hk01.com,zh,override,ko,ko,0.708,,0.292,0
A-pink,loyalty,21,hot.detik.com,id,override,ko,ko,0.8,,0.2,0
A-pink,loyalty,22,jatim.tribunnews.com,id,override,ko,ko,0.815,,0.185,0
A-pink,loyalty,23,www.detik.com,id,override,ko,ko,0.8,,0.2,0
A-pink,loyalty,24,www.idntimes.com,id,override,ko,ko,0.839,,0.161,0
A-pink,loyalty,25,www.sanook.com,th,override,ko,ko,0.839,,0.161,0
A-pink,loyalty,26,www.sanook.com,th,override,ko,ko,0.815,,0.185,0
A-pink,loyalty,27,musicstation.kapook.com,th,override,latin,en,0.22,,0.784,0
A-pink,loyalty,28,musicstation.kapook.com,th,override,latin,en,0.004,,0.805,0
A-pink,loyalty,29,www.sedaily.com,ko,override,ko,ko,1.0,,0.0,1
A-pink,loyalty,30,namu.wiki,ko,override,ko,ko,0.68,,0.32,1
A-pink,loyalty,31,www.gmanetwork.com,tl,override,ko,ko,0.775,,0.225,0
A-pink,loyalty,32,www.spotvnews.co.kr,ko,tld,ko,ko,1.0,,0.0,1
A-pink,loyalty,33,purme.org,en,default,ko,ko,0.878,,0.122,0
A-pink,loyalty,34,www.sina.cn,zh,tld,ko,ko,0.65,,0.183,0
A-pink,spillover,0,en.wikipedia.org,en,wiki,ko,ko,0.914,,0.086,0
A-pink,spillover,1,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,spillover,2,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,spillover,3,en.wikipedia.org,en,wiki,ko,ko,0.64,,0.36,0
A-pink,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.714,,0.286,0
A-pink,spillover,5,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
A-pink,spillover,6,en.wikipedia.org,en,wiki,latin,en,1.168,,1.0,1
A-pink,spillover,7,en.wikipedia.org,en,wiki,latin,en,0.782,,1.0,1
A-pink,spillover,8,kbizoom.com,ko,override,latin,en,1.053,,1.0,0
A-pink,spillover,9,mwave.interest.me,en,default,ko,ko,0.787,,0.213,0
A-pink,spillover,10,kavenyou.com,en,default,latin,en,1.085,,1.0,1
A-pink,spillover,11,www.oricon.co.jp,ja,tld,latin,en,1.275,,1.0,0
A-pink,spillover,12,v.daum.net,ko,override,ko,ko,0.729,,0.271,1
A-pink,spillover,13,www.manilaconcertjunkies.com,en,default,ko,ko,0.979,,0.021,0
A-pink,spillover,14,kenh14.vn,vi,override,ko,ko,0.898,,0.102,0
A-pink,spillover,15,hugs.fnnews.com,ko,override,ko,ko,0.826,,0.174,1
A-pink,spillover,16,ko.wikipedia.org,ko,wiki,ko,ko,0.529,,0.471,1
A-pink,spillover,17,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
A-pink,spillover,18,www.marieclaire.com.tw,zh,tld,ko,ko,0.506,,0.112,0
A-pink,spillover,19,www.topstarnews.net,ko,override,ko,ko,0.974,,0.026,1
A-pink,spillover,20,www.fnnews.com,ko,override,ko,ko,0.932,,0.068,1
A-pink,spillover,21,enews.imbc.com,en,default,ko,ko,0.956,,0.044,0
A-pink,spillover,22,www.etnews.com,en,default,ko,ko,1.0,,0.0,0
A-pink,spillover,23,www.kihoilbo.co.kr,ko,tld,ko,ko,1.0,,0.0,1
A-pink,spillover,24,namu.wiki,ko,override,ko,ko,0.593,,0.407,1
A-pink,spillover,25,www.rappler.com,tl,override,ko,ko,0.514,,0.486,0
A-pink,spillover,26,namu.wiki,ko,override,ko,ko,0.826,,0.174,1
A-pink,spillover,27,news.tf.co.kr,ko,tld,ko,ko,0.935,,0.065,1
A-pink,spillover,28,v.daum.net,ko,override,ko,ko,0.922,,0.078,1
A-pink,spillover,29,v.daum.net,ko,override,ko,ko,0.952,,0.048,1
A-pink,spillover,30,blog.naver.com,en,default,ko,ko,0.618,,0.382,0
A-pink,spillover,31,www.topstarnews.net,ko,override,ko,ko,0.892,,0.108,1
A-pink,spillover,32,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
A-pink,spillover,33,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
A-pink,spillover,34,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
A-pink,spillover,35,biz.heraldcorp.com,ko,override,ko,ko,1.0,,0.0,1
A-pink,spillover,36,www.korezin.com,en,default,ko,ko,0.772,,0.228,0
A-pink,spillover,37,www.chosun.com,ko,override,ko,ko,0.827,,0.173,1
A-pink,spillover,38,namu.wiki,ko,override,ko,ko,0.657,,0.343,1
A-pink,spillover,39,namu.wiki,ko,override,ko,ko,0.758,,0.242,1
A-pink,spillover,40,namu.wiki,ko,override,ko,ko,0.581,,0.419,1
A-pink,spillover,41,namu.wiki,ko,override,ko,ko,0.86,,0.14,1
A-pink,spillover,42,namu.wiki,ko,override,ko,ko,0.583,,0.417,1
A-pink,spillover,43,namu.wiki,ko,override,ko,ko,0.848,,0.152,1
A-pink,spillover,44,namu.wiki,ko,override,ko,ko,0.853,,0.147,1
A-pink,spillover,45,namu.wiki,ko,override,ko,ko,0.829,,0.171,1
A-pink,spillover,46,namu.wiki,ko,override,ko,ko,0.947,,0.053,1
A-pink,spillover,47,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
A-pink,spillover,48,ctinews.com,en,default,ko,ko,0.931,,0.0,0
A-pink,spillover,49,ent.ltn.com.tw,zh,override,ko,ko,0.697,,0.25,0
A-pink,spillover,50,v.daum.net,ko,override,ko,ko,0.958,,0.042,1
A-pink,spillover,51,www.hankookilbo.com,ko,override,ko,ko,1.0,,0.0,1
A-pink,spillover,52,v.daum.net,ko,override,ko,ko,0.93,,0.07,1
A-pink,spillover,53,www.xportsnews.com,ko,override,ko,ko,1.0,,0.0,1
A-pink,spillover,54,sports.ettoday.net,zh,override,ko,ko,0.641,,0.188,0
A-pink,spillover,55,www.hk01.com,zh,override,ko,ko,0.714,,0.089,0
A-pink,spillover,56,www.163.com,zh,override,ko,ko,0.469,,0.265,0
A-pink,spillover,57,kpopna.com,en,default,ko,ko,0.547,,0.453,0
A-pink,spillover,58,kpop-france.com,en,default,ko,ko,0.756,,0.244,0
A-pink,spillover,59,www.bloglabanana.com,en,default,ko,ko,0.9,,0.1,0
QWER,loyalty,0,wvzine.com,en,default,ko,ko,1.0,,0.0,0
QWER,loyalty,1,www.newsis.com,ko,override,ko,ko,1.0,,0.0,1
QWER,loyalty,2,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
QWER,loyalty,3,www.starnewskorea.com,en,override,ko,ko,0.786,,0.214,0
QWER,loyalty,4,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
QWER,loyalty,5,en.wikipedia.org,en,wiki,latin,en,1.098,,0.603,1
QWER,loyalty,6,en.wikipedia.org,en,wiki,latin,en,1.52,,0.681,1
QWER,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,0.724,,0.276,0
QWER,loyalty,8,en.wikipedia.org,en,wiki,ko,ko,0.643,,0.357,0
QWER,loyalty,9,en.wikipedia.org,en,wiki,ko,ko,0.654,,0.346,0
QWER,loyalty,10,en.wikipedia.org,en,wiki,latin,en,1.287,,0.973,1
QWER,loyalty,11,en.wikipedia.org,en,wiki,latin,en,1.309,,1.0,1
QWER,loyalty,12,en.wikipedia.org,en,wiki,latin,en,1.246,,1.0,1
QWER,loyalty,13,namu.wiki,ko,override,ko,ko,0.771,,0.229,1
QWER,loyalty,14,wvzine.com,en,default,ko,ko,0.882,,0.118,0
QWER,loyalty,15,www.detik.com,id,override,ko,ko,0.766,,0.234,0
QWER,loyalty,16,www.detik.com,id,override,ko,ko,0.763,,0.237,0
QWER,loyalty,17,udn.com,zh,override,ko,ko,0.661,,0.339,0
QWER,loyalty,18,www.hk01.com,zh,override,ko,ko,0.886,,0.114,0
QWER,loyalty,19,www.newsis.com,ko,override,ko,ko,0.931,,0.069,1
QWER,loyalty,20,www.news1.kr,ko,override,ko,ko,0.945,,0.055,1
QWER,loyalty,21,sports.khan.co.kr,ko,override,ko,ko,0.622,,0.378,1
QWER,loyalty,22,www.marieclaire.com.tw,zh,tld,ko,ko,0.7,,0.3,0
