fandom,bullet_type,idx,text_sha1,added_bin,bin_lower_round,bin_upper_round,bin_source
아이오아이,loyalty,9,1b673b8048b7,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,10,f039cb9ceb28,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,11,0bc1d1918e5e,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,12,a9f0cf6d9622,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,13,95ee8240a5b4,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,14,63cef86d5676,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,15,39e20c86d5cc,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,16,b33cc056827e,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,17,4b7922107016,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,18,07e0aea3b91f,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,19,1545a79c1ac1,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,20,71244967afa5,≤r13,1,13,r13 스냅샷
아이오아이,loyalty,21,28fd4872bdea,r14∼r22,14,22,r22 백업
아이오아이,loyalty,22,1a451e51faad,r14∼r22,14,22,r22 백업
아이오아이,loyalty,23,f2695e443e71,r14∼r22,14,22,r22 백업
아이오아이,loyalty,24,044742b26ac4,r14∼r22,14,22,r22 백업
아이오아이,loyalty,25,ae38b473abb7,r14∼r22,14,22,r22 백업
아이오아이,loyalty,26,0c99607998c4,r14∼r22,14,22,r22 백업
아이오아이,loyalty,27,b5070a3c9d89,r14∼r22,14,22,r22 백업
아이오아이,loyalty,28,145b87526a55,r14∼r22,14,22,r22 백업
아이오아이,loyalty,29,7030e112251a,r14∼r22,14,22,r22 백업
아이오아이,loyalty,30,ddb63a62f3cb,r14∼r22,14,22,r22 백업
아이오아이,loyalty,31,c83816595e0c,r14∼r22,14,22,r22 백업
아이오아이,loyalty,32,130f652eea26,r14∼r22,14,22,r22 백업
아이오아이,loyalty,33,f453f6e6b848,r14∼r22,14,22,r22 백업
아이오아이,loyalty,34,e253da2e9444,r14∼r22,14,22,r22 백업
아이오아이,loyalty,35,819ac2eb4b39,r14∼r22,14,22,r22 백업
아이오아이,loyalty,36,0019ca7c9ffd,r23∼r39,23,39,동결 근사 복원본
아이오아이,loyalty,37,b997e3f1f880,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,loyalty,38,4fd37faddbb3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,loyalty,39,5225fd3613fc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,loyalty,40,150a52b9abcb,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,loyalty,41,e2f474d4c57a,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,loyalty,42,0758626460d1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,loyalty,43,af54565b2b83,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,loyalty,44,d29a0c1726ff,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,0,8d3236a95fe9,≤r13,1,13,r13 스냅샷
아이오아이,spillover,1,2abb7e67f16d,≤r13,1,13,r13 스냅샷
아이오아이,spillover,2,66198abf1135,≤r13,1,13,r13 스냅샷
아이오아이,spillover,3,c8ff73e3e95e,≤r13,1,13,r13 스냅샷
아이오아이,spillover,4,a1b28fbb83fd,≤r13,1,13,r13 스냅샷
아이오아이,spillover,5,8427cc5d4c81,≤r13,1,13,r13 스냅샷
아이오아이,spillover,6,cb0babf7d1f8,≤r13,1,13,r13 스냅샷
아이오아이,spillover,7,fb2e43260ef6,≤r13,1,13,r13 스냅샷
아이오아이,spillover,8,4562d04f10db,≤r13,1,13,r13 스냅샷
아이오아이,spillover,9,c5a8872c6428,≤r13,1,13,r13 스냅샷
아이오아이,spillover,10,9f8065b62ddd,≤r13,1,13,r13 스냅샷
아이오아이,spillover,11,007f02a76255,≤r13,1,13,r13 스냅샷
아이오아이,spillover,12,070cbaca5776,≤r13,1,13,r13 스냅샷
아이오아이,spillover,13,5149e6faf370,≤r13,1,13,r13 스냅샷
아이오아이,spillover,14,026a7723f80a,≤r13,1,13,r13 스냅샷
아이오아이,spillover,15,449ab29624a6,≤r13,1,13,r13 스냅샷
아이오아이,spillover,16,e6a16e4b558f,≤r13,1,13,r13 스냅샷
아이오아이,spillover,17,3a52ebc6401a,≤r13,1,13,r13 스냅샷
아이오아이,spillover,18,cf39fa560017,r14∼r22,14,22,r22 백업
아이오아이,spillover,19,894202d69200,r14∼r22,14,22,r22 백업
아이오아이,spillover,20,a9c8cfb28f8a,r14∼r22,14,22,r22 백업
아이오아이,spillover,21,0ed23dcf1409,r14∼r22,14,22,r22 백업
아이오아이,spillover,22,cebaf44f5bd9,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,23,e818c2955e6b,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,24,fa13b3ae9022,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,25,b5488e696b54,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,26,3c49c46aab95,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,27,952e79c869d6,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,28,bd7b06576d3b,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,29,5808224a6617,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,30,da966dbd5f35,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,31,a155e8318f55,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,32,0623a4261db8,r23∼r39,23,39,동결 근사 복원본
아이오아이,spillover,33,bc58aff0dcbd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,34,94628c085745,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,35,36489225b2cd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,36,bacdf8e01586,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,37,b87f0c295d2b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,38,86cd48e41608,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,39,08afef8c0e67,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,40,d6d9fc445ddc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,41,dfbd2fe443b3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,42,0c20cba0d8a2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,43,a6f81951f203,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,44,7172d417ffe3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,45,354955b4bfd9,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,46,8ae65180099b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,47,a9088d64d997,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,48,26113e08d47e,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아이오아이,spillover,49,2d8822e6f86d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,loyalty,0,a0a562820de7,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,1,21ea310ced81,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,2,e1d052cf82f9,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,3,bb93d81aa199,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,4,789057f12a67,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,5,b3d4e91f70b0,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,6,65ea2acf8f00,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,7,ad29f36b0f9b,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,8,c838ebb1e865,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,9,152628f6e6b2,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,10,a5170f28b232,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,11,dda69db9e7cb,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,12,a7b9da8ca64f,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,13,bb71b214ca2f,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,14,6a4ed2fd2c9e,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,15,1110fe323cf0,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,16,47c1fa859a91,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,17,f6f6e0508216,≤r13,1,13,r13 스냅샷
Hearts2Hearts,loyalty,18,011c3e41cbac,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,loyalty,19,1bb6b0ae3575,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,loyalty,20,12d01e01e575,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,loyalty,21,9d26fe7aab48,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,loyalty,22,7764065b08c2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,loyalty,23,c468b987f616,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,loyalty,24,3b89d1d64b9c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,loyalty,25,e2821cf8c564,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,loyalty,26,ea335228dbe7,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,0,734dfd2bdb95,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,1,b0cd25d8bf42,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,2,8bf549317868,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,3,4f38ba7a31c2,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,4,153d114bf638,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,5,d4f2b26ae03c,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,6,992398debb34,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,7,699484a023a8,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,8,aa5d238878e2,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,9,258c104aa540,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,10,1b46ae115b3f,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,11,27a625b53996,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,12,39fc00ac0e79,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,13,1f01c7ef5aed,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,14,d80441f7ffc5,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,15,8721f71d1d66,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,16,f3d1c429d3ae,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,17,a1bd07f67a39,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,18,6feadc9be617,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,19,c7bdf9051647,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,20,126f07cc0a97,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,21,e32c7405cccc,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,22,a1a758fdaa64,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,23,fbe0cdd09901,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,24,3824b1f4d084,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,25,433a37fcade5,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,26,8678d2622013,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,27,3f84d3a1b297,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,28,7507b198f1d6,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,29,1389b50843d6,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,30,e8a89ab325e8,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,31,924d5499bf65,≤r13,1,13,r13 스냅샷
Hearts2Hearts,spillover,32,e77f502a6117,r14∼r22,14,22,r22 백업
Hearts2Hearts,spillover,33,e341ac6f57e2,r14∼r22,14,22,r22 백업
Hearts2Hearts,spillover,34,6d98c8572b80,r14∼r22,14,22,r22 백업
Hearts2Hearts,spillover,35,e3b2a540edcc,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,36,083a36a091da,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,37,5d258d9ab351,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,38,642ce6249560,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,39,2228adbcbc8d,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,40,12794182465d,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,41,8a21f9f756d4,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,42,bd790606fd5d,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,43,2b995dad5a6c,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,44,c43455f0572e,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,45,5521b4a63615,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,46,97c03aeda5b2,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,47,bec050d1a9ea,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,48,adea874be4a8,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,49,eb2ede3d37cd,r23∼r39,23,39,동결 근사 복원본
Hearts2Hearts,spillover,50,d01a9e923b94,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,51,8eccf5d0cca1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,52,d81ba7acabd1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,53,fa009b079440,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,54,2d0a0701af32,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,55,a41bbd4939b5,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,56,e034b19e9f1a,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,57,91b11d1c2d95,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,58,006303dfbb3d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,59,9a84967435ef,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,60,1889b0c43286,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,61,708a019eecf4,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,62,e6437a413ecd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,63,c1c730471741,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,64,237f79267e78,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,65,a24c33e1450a,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,66,f4ac1d9cedb2,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,67,5746123b223f,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,68,2c4c6afdaaa5,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,69,76b60d23a75d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,70,5f17fb12cef3,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,71,02525a666e9d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,72,ed6fe0f3e00d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,73,12d050529512,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
Hearts2Hearts,spillover,74,41816c19d0c5,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,loyalty,0,ba9315fe8dd2,≤r13,1,13,r13 스냅샷
워너원,loyalty,1,06f61ec7fd12,≤r13,1,13,r13 스냅샷
워너원,loyalty,2,39d37a4ef1ed,≤r13,1,13,r13 스냅샷
워너원,loyalty,3,9ce03ba84de2,≤r13,1,13,r13 스냅샷
워너원,loyalty,4,e12308a5e5ae,≤r13,1,13,r13 스냅샷
워너원,loyalty,5,029880e5b597,≤r13,1,13,r13 스냅샷
워너원,loyalty,6,3df2d79b008c,≤r13,1,13,r13 스냅샷
워너원,loyalty,7,c9ff8d13db65,≤r13,1,13,r13 스냅샷
워너원,loyalty,8,2a1e586c29f5,≤r13,1,13,r13 스냅샷
워너원,loyalty,9,cc9028186f08,≤r13,1,13,r13 스냅샷
워너원,loyalty,10,440648621852,≤r13,1,13,r13 스냅샷
워너원,loyalty,11,ac480b29d5dc,≤r13,1,13,r13 스냅샷
워너원,loyalty,12,058580056ce9,≤r13,1,13,r13 스냅샷
워너원,loyalty,13,aa9155d5a2d6,≤r13,1,13,r13 스냅샷
워너원,loyalty,14,c1e4b2f5a4d5,≤r13,1,13,r13 스냅샷
워너원,loyalty,15,d5e3b6b5bb22,≤r13,1,13,r13 스냅샷
워너원,loyalty,16,3424357629c7,≤r13,1,13,r13 스냅샷
워너원,loyalty,17,94939a27fad7,≤r13,1,13,r13 스냅샷
워너원,loyalty,18,e96948080cd0,≤r13,1,13,r13 스냅샷
워너원,loyalty,19,516757925d62,≤r13,1,13,r13 스냅샷
워너원,loyalty,20,c7807e6da562,≤r13,1,13,r13 스냅샷
워너원,loyalty,21,df259281a168,≤r13,1,13,r13 스냅샷
워너원,loyalty,22,179d222f4a01,≤r13,1,13,r13 스냅샷
워너원,loyalty,23,c7f25ac494ee,r14∼r22,14,22,r22 백업
워너원,loyalty,24,94163bcfbd95,r14∼r22,14,22,r22 백업
워너원,loyalty,25,565db55af42e,r14∼r22,14,22,r22 백업
워너원,loyalty,26,e087b365ea7f,r14∼r22,14,22,r22 백업
워너원,loyalty,27,063d7b073a7e,r14∼r22,14,22,r22 백업
워너원,loyalty,28,4e1564ee30c9,r14∼r22,14,22,r22 백업
워너원,loyalty,29,e8422740b9ab,r14∼r22,14,22,r22 백업
워너원,loyalty,30,ce55f7bc6f74,r14∼r22,14,22,r22 백업
워너원,loyalty,31,e308e76c99e8,r14∼r22,14,22,r22 백업
워너원,loyalty,32,a8bb2186ac76,r14∼r22,14,22,r22 백업
워너원,loyalty,33,5f4cf2cdbdff,r14∼r22,14,22,r22 백업
워너원,loyalty,34,0d98496630e6,r14∼r22,14,22,r22 백업
워너원,loyalty,35,e4dfb382f209,r14∼r22,14,22,r22 백업
워너원,loyalty,36,8268cb1882b3,r14∼r22,14,22,r22 백업
워너원,loyalty,37,cbae0f39de5c,r14∼r22,14,22,r22 백업
워너원,loyalty,38,68c74ba9fa87,r14∼r22,14,22,r22 백업
워너원,loyalty,39,a6fb92a138e4,r14∼r22,14,22,r22 백업
워너원,loyalty,40,2ec8455c3dc0,r23∼r39,23,39,동결 근사 복원본
워너원,loyalty,41,097f26c77375,r23∼r39,23,39,동결 근사 복원본
워너원,loyalty,42,0924074e77bd,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,loyalty,43,58b54ef74f60,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,loyalty,44,6946e62619e0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,loyalty,45,40055f348882,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,loyalty,46,66d02e960834,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,loyalty,47,f7b206c2b3e0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,0,c99a3dc8496d,≤r13,1,13,r13 스냅샷
워너원,spillover,1,6c6571036064,≤r13,1,13,r13 스냅샷
워너원,spillover,2,c477a695f3b3,≤r13,1,13,r13 스냅샷
워너원,spillover,3,bd2792100500,≤r13,1,13,r13 스냅샷
워너원,spillover,4,44ed06a219a2,≤r13,1,13,r13 스냅샷
워너원,spillover,5,8a984f2354b1,≤r13,1,13,r13 스냅샷
워너원,spillover,6,9fe1b45662d9,≤r13,1,13,r13 스냅샷
워너원,spillover,7,a9ee1355009d,≤r13,1,13,r13 스냅샷
워너원,spillover,8,bdc52cf369be,≤r13,1,13,r13 스냅샷
워너원,spillover,9,7ce2a27e6978,≤r13,1,13,r13 스냅샷
워너원,spillover,10,232ab3d59355,≤r13,1,13,r13 스냅샷
워너원,spillover,11,f8de2b60093b,≤r13,1,13,r13 스냅샷
워너원,spillover,12,7e3d1875d8eb,≤r13,1,13,r13 스냅샷
워너원,spillover,13,b81616d7cf68,≤r13,1,13,r13 스냅샷
워너원,spillover,14,544413842fa8,≤r13,1,13,r13 스냅샷
워너원,spillover,15,f2a4430ec802,≤r13,1,13,r13 스냅샷
워너원,spillover,16,941223efad95,≤r13,1,13,r13 스냅샷
워너원,spillover,17,503f7f9389fd,≤r13,1,13,r13 스냅샷
워너원,spillover,18,51ff0c77086e,≤r13,1,13,r13 스냅샷
워너원,spillover,19,4e3db67d14e7,≤r13,1,13,r13 스냅샷
워너원,spillover,20,8bfb6bed0b4b,≤r13,1,13,r13 스냅샷
워너원,spillover,21,767c8ebc7f1f,≤r13,1,13,r13 스냅샷
워너원,spillover,22,97ab77f6c3ac,≤r13,1,13,r13 스냅샷
워너원,spillover,23,26011feef084,≤r13,1,13,r13 스냅샷
워너원,spillover,24,226894352887,≤r13,1,13,r13 스냅샷
워너원,spillover,25,61b62684bbce,≤r13,1,13,r13 스냅샷
워너원,spillover,26,47267310e541,≤r13,1,13,r13 스냅샷
워너원,spillover,27,fb0600bf892a,≤r13,1,13,r13 스냅샷
워너원,spillover,28,e95df3d38637,≤r13,1,13,r13 스냅샷
워너원,spillover,29,d0934c55f029,≤r13,1,13,r13 스냅샷
워너원,spillover,30,d6edee7474d1,≤r13,1,13,r13 스냅샷
워너원,spillover,31,3a7c3202af51,≤r13,1,13,r13 스냅샷
워너원,spillover,32,d14df87aeaa7,≤r13,1,13,r13 스냅샷
워너원,spillover,33,841cbe331909,r14∼r22,14,22,r22 백업
워너원,spillover,34,4dbd01737f5b,r14∼r22,14,22,r22 백업
워너원,spillover,35,7a04e1525d17,r14∼r22,14,22,r22 백업
워너원,spillover,36,d5c7d80f929b,r14∼r22,14,22,r22 백업
워너원,spillover,37,6ac888e154ca,r14∼r22,14,22,r22 백업
워너원,spillover,38,0d1f3a758727,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,39,e9da617dccef,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,40,d307604bc3c5,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,41,5f1f36c52498,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,42,c764bcb0dd9d,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,43,3ff589518840,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,44,8f44627755b6,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,45,27e5c949b4c5,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,46,34c8a2eb4ae6,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,47,c50c637d89ae,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,48,79a03ce320c6,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,49,55a3195af7f1,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,50,597bca43c7c7,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,51,aae6021c8d7c,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,52,19518b27e29c,r23∼r39,23,39,동결 근사 복원본
워너원,spillover,53,17015e1c076b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,54,5710fa823b45,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,55,a971cdf05fdc,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,56,32258bb34b44,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,57,1e4640a1e815,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,58,00922cbf6288,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,59,c46c4992c3ed,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,60,1062e9056aa4,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,61,48325e71b398,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,62,705415fcbaf9,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,63,e10422c09721,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,64,e59ee5bc614d,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,65,25a3fc71c912,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,66,d0a0f54963a1,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,67,ddf3d9c5691c,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,68,4e22bb564351,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,69,58722f4e45f6,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,70,7f532b81bda0,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,71,393704489741,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,72,4b4ee90ce374,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,73,0b1379df1d0b,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
워너원,spillover,74,56f2a6f61d96,r41∼r72,41,72,라이브 코퍼스(스냅샷 이후)
아일릿,loyalty,0,bd70bfab5ac9,≤r13,1,13,r13 스냅샷
아일릿,loyalty,1,401138f99d60,≤r13,1,13,r13 스냅샷
아일릿,loyalty,2,53da3d88ae2c,≤r13,1,13,r13 스냅샷
아일릿,loyalty,3,d717dd223b4e,≤r13,1,13,r13 스냅샷
아일릿,loyalty,4,87cb5923c7a9,≤r13,1,13,r13 스냅샷
아일릿,loyalty,5,1b93f80eb50d,≤r13,1,13,r13 스냅샷
아일릿,loyalty,6,ded0fcd94622,≤r13,1,13,r13 스냅샷
아일릿,loyalty,7,5bbc2014f8ac,≤r13,1,13,r13 스냅샷
아일릿,loyalty,8,17b8409e4257,≤r13,1,13,r13 스냅샷
