fandom,bullet_type,idx,n_numeric,n_bonus_kw,bonus_kw_hit,evidence_score,years_in_text
레드벨벳,spillover,22,0,0,,1.0,
레드벨벳,spillover,23,1,0,,1.5,2025
레드벨벳,spillover,24,1,1,콘서트,1.8,
레드벨벳,spillover,25,0,0,,1.0,2015|2016
레드벨벳,spillover,26,0,0,,1.0,2015|2016
레드벨벳,spillover,27,0,0,,1.0,2018
레드벨벳,spillover,28,0,0,,1.0,2019
레드벨벳,spillover,29,1,0,,1.5,
레드벨벳,spillover,30,3,0,,2.5,2017|2026
레드벨벳,spillover,31,1,0,,1.5,2023
레드벨벳,spillover,32,3,0,,2.5,
레드벨벳,spillover,33,2,2,투어|콘서트,2.6,2025
레드벨벳,spillover,34,1,0,,1.5,2016
레드벨벳,spillover,35,3,0,,2.5,2018
레드벨벳,spillover,36,1,1,관광,1.8,2018
레드벨벳,spillover,37,0,1,소비,1.3,
레드벨벳,spillover,38,1,0,,1.5,2026
레드벨벳,spillover,39,1,0,,1.5,2026
레드벨벳,spillover,40,1,0,,1.5,
레드벨벳,spillover,41,1,0,,1.5,2026
레드벨벳,spillover,42,1,2,앰버서더|브랜드,2.1,2021
레드벨벳,spillover,43,1,2,앰버서더|브랜드,2.1,2023
레드벨벳,spillover,44,1,2,모델|브랜드,2.1,2025
레드벨벳,spillover,45,0,2,모델|브랜드,1.6,
레드벨벳,spillover,46,1,1,모델,1.8,2017
레드벨벳,spillover,47,1,1,모델,1.8,2021
레드벨벳,spillover,48,1,1,모델,1.8,2018
레드벨벳,spillover,49,1,1,모델,1.8,2017
레드벨벳,spillover,50,1,0,,1.5,2015
레드벨벳,spillover,51,1,0,,1.5,2017
레드벨벳,spillover,52,1,0,,1.5,2019
레드벨벳,spillover,53,1,0,,1.5,2021
레드벨벳,spillover,54,0,0,,1.0,2026
레드벨벳,spillover,55,0,1,모델,1.3,
레드벨벳,spillover,56,0,0,,1.0,2026
레드벨벳,spillover,57,0,2,투어|콘서트,1.6,
레드벨벳,spillover,58,2,1,콘서트,2.3,2025
레드벨벳,spillover,59,2,0,,2.0,2025
레드벨벳,spillover,60,0,0,,1.0,
레드벨벳,spillover,61,0,0,,1.0,
레드벨벳,spillover,62,1,1,투어,1.8,2023
레드벨벳,spillover,63,1,0,,1.5,
레드벨벳,spillover,64,0,0,,1.0,
엔믹스,loyalty,0,0,1,팬클럽,1.3,
엔믹스,loyalty,1,1,0,,1.5,
엔믹스,loyalty,2,2,1,1위,2.3,
엔믹스,loyalty,3,3,0,,2.5,2021|2022
엔믹스,loyalty,4,1,0,,1.5,2023
엔믹스,loyalty,5,1,0,,1.5,2025
엔믹스,loyalty,6,0,0,,1.0,
엔믹스,loyalty,7,0,0,,1.0,2026
엔믹스,loyalty,8,0,0,,1.0,2025
엔믹스,loyalty,9,0,0,,1.0,2025
엔믹스,loyalty,10,0,0,,1.0,2025
엔믹스,loyalty,11,0,0,,1.0,
엔믹스,loyalty,12,0,0,,1.0,2025
엔믹스,loyalty,13,2,2,최초|팬클럽,2.6,2025
엔믹스,loyalty,14,0,2,지속|팬클럽,1.6,
엔믹스,loyalty,15,1,0,,1.5,
엔믹스,loyalty,16,1,0,,1.5,
엔믹스,loyalty,17,1,0,,1.5,2023
엔믹스,loyalty,18,1,0,,1.5,2025
엔믹스,loyalty,19,0,0,,1.0,
엔믹스,loyalty,20,0,0,,1.0,
엔믹스,loyalty,21,2,2,매진|확장,2.6,2025
엔믹스,loyalty,22,1,1,매진,1.8,
엔믹스,loyalty,23,0,0,,1.0,
엔믹스,loyalty,24,0,0,,1.0,
엔믹스,loyalty,25,0,0,,1.0,
엔믹스,loyalty,26,1,0,,1.5,2025
엔믹스,loyalty,27,0,0,,1.0,
엔믹스,loyalty,28,0,0,,1.0,
엔믹스,loyalty,29,0,0,,1.0,
엔믹스,loyalty,30,0,0,,1.0,
엔믹스,loyalty,31,0,0,,1.0,
엔믹스,loyalty,32,0,0,,1.0,
엔믹스,loyalty,33,0,0,,1.0,
엔믹스,loyalty,34,0,0,,1.0,
엔믹스,loyalty,35,0,0,,1.0,
엔믹스,loyalty,36,0,0,,1.0,
엔믹스,loyalty,37,0,0,,1.0,
엔믹스,loyalty,38,0,0,,1.0,
엔믹스,loyalty,39,0,0,,1.0,
엔믹스,loyalty,40,0,0,,1.0,
엔믹스,loyalty,41,1,0,,1.5,2023
엔믹스,loyalty,42,1,0,,1.5,2023
엔믹스,loyalty,43,1,0,,1.5,2025
엔믹스,loyalty,44,0,0,,1.0,
엔믹스,loyalty,45,1,1,1위,1.8,2026
엔믹스,loyalty,46,4,1,1위,3.3,2026
엔믹스,spillover,0,1,1,앰버서더,1.8,2022
엔믹스,spillover,1,1,1,브랜드,1.8,2023
엔믹스,spillover,2,1,2,앰버서더|브랜드,2.1,2025
엔믹스,spillover,3,0,1,브랜드,1.3,
엔믹스,spillover,4,1,1,앰버서더,1.8,2022
엔믹스,spillover,5,1,0,,1.5,2025
엔믹스,spillover,6,1,0,,1.5,2026
엔믹스,spillover,7,3,0,,2.5,2025
엔믹스,spillover,8,0,0,,1.0,2022|2023
엔믹스,spillover,9,0,0,,1.0,2025|2026
엔믹스,spillover,10,0,0,,1.0,2025
엔믹스,spillover,11,0,0,,1.0,2025
엔믹스,spillover,12,0,0,,1.0,2025
엔믹스,spillover,13,0,1,투어,1.3,
엔믹스,spillover,14,0,1,투어,1.3,
엔믹스,spillover,15,0,0,,1.0,2026
엔믹스,spillover,16,0,0,,1.0,
엔믹스,spillover,17,1,2,앰버서더|브랜드,2.1,2025
엔믹스,spillover,18,0,0,,1.0,2026
엔믹스,spillover,19,0,0,,1.0,2026
엔믹스,spillover,20,1,1,콘서트,1.8,2026
엔믹스,spillover,21,5,0,,3.5,2023|2025
엔믹스,spillover,22,1,1,투어,1.8,
엔믹스,spillover,23,0,1,지역,1.3,
엔믹스,spillover,24,0,1,콘서트,1.3,
엔믹스,spillover,25,1,0,,1.5,
엔믹스,spillover,26,0,0,,1.0,
엔믹스,spillover,27,0,0,,1.0,
엔믹스,spillover,28,3,0,,2.5,2023|2025
엔믹스,spillover,29,0,0,,1.0,
엔믹스,spillover,30,0,0,,1.0,
엔믹스,spillover,31,0,1,방문,1.3,
엔믹스,spillover,32,1,3,앰버서더|브랜드|지역,2.4,2025
엔믹스,spillover,33,0,2,앰버서더|브랜드,1.6,
엔믹스,spillover,34,1,0,,1.5,2022
엔믹스,spillover,35,3,1,수익,2.8,
엔믹스,spillover,36,1,0,,1.5,2026
엔믹스,spillover,37,1,0,,1.5,2025
엔믹스,spillover,38,0,0,,1.0,
엔믹스,spillover,39,1,1,홍보대사,1.8,2026
엔믹스,spillover,40,1,0,,1.5,2026
엔믹스,spillover,41,1,0,,1.5,2026
엔믹스,spillover,42,1,1,투어,1.8,
엔믹스,spillover,43,2,2,모델|브랜드,2.6,2024
엔믹스,spillover,44,1,1,앰버서더,1.8,2024
엔믹스,spillover,45,0,1,앰버서더,1.3,
엔믹스,spillover,46,1,2,앰버서더|브랜드,2.1,2025
엔믹스,spillover,47,1,2,앰버서더|브랜드,2.1,2026
엔믹스,spillover,48,1,1,모델,1.8,2023|2024
엔믹스,spillover,49,1,1,모델,1.8,2024
엔믹스,spillover,50,2,0,,2.0,2023|2024
엔믹스,spillover,51,1,1,모델,1.8,2025
엔믹스,spillover,52,1,1,모델,1.8,2025
엔믹스,spillover,53,1,0,,1.5,2024
엔믹스,spillover,54,1,0,,1.5,2023
엔믹스,spillover,55,1,2,앰버서더|브랜드,2.1,2026
엔믹스,spillover,56,1,0,,1.5,2025|2026
엔믹스,spillover,57,1,0,,1.5,2025
엔믹스,spillover,58,1,0,,1.5,2025
엔믹스,spillover,59,3,1,투어,2.8,2024|2025|2026
엔믹스,spillover,60,1,0,,1.5,2021
엔믹스,spillover,61,1,0,,1.5,2022
엔믹스,spillover,62,0,1,투어,1.3,
마마무,loyalty,0,0,1,팬클럽,1.3,
마마무,loyalty,1,1,1,매진,1.8,2016
마마무,loyalty,2,1,1,매진,1.8,2018
마마무,loyalty,3,2,1,돌파,2.3,2020
마마무,loyalty,4,4,0,,3.0,2020
마마무,loyalty,5,1,1,매진,1.8,2015
마마무,loyalty,6,1,1,매진,1.8,2016
마마무,loyalty,7,1,1,매진,1.8,2018
마마무,loyalty,8,3,0,,2.5,2020
마마무,loyalty,9,2,0,,2.0,2021
마마무,loyalty,10,0,0,,1.0,2015
마마무,loyalty,11,0,0,,1.0,2016|2018
마마무,loyalty,12,0,0,,1.0,2017
마마무,loyalty,13,0,1,지속,1.3,2026
마마무,loyalty,14,1,0,,1.5,2023
마마무,loyalty,15,0,0,,1.0,
마마무,loyalty,16,0,0,,1.0,2026
마마무,loyalty,17,1,1,팬클럽,1.8,
마마무,loyalty,18,0,0,,1.0,
마마무,loyalty,19,1,0,,1.5,
마마무,loyalty,20,0,0,,1.0,
마마무,loyalty,21,0,0,,1.0,
마마무,loyalty,22,1,1,매진,1.8,
마마무,loyalty,23,2,0,,2.0,
마마무,loyalty,24,0,0,,1.0,
마마무,loyalty,25,1,0,,1.5,
마마무,loyalty,26,2,0,,2.0,2026
마마무,loyalty,27,0,0,,1.0,
마마무,loyalty,28,1,0,,1.5,2023
마마무,loyalty,29,1,0,,1.5,2018
마마무,loyalty,30,0,0,,1.0,
마마무,loyalty,31,1,0,,1.5,2023
마마무,loyalty,32,1,1,팬클럽,1.8,
마마무,loyalty,33,0,0,,1.0,
마마무,loyalty,34,0,1,매진,1.3,
마마무,spillover,0,1,0,,1.5,2018
마마무,spillover,1,0,1,모델,1.3,
마마무,spillover,2,0,2,브랜드|소비,1.6,
마마무,spillover,3,0,0,,1.0,2017
마마무,spillover,4,2,0,,2.0,2019|2020
마마무,spillover,5,4,0,,3.0,
마마무,spillover,6,0,0,,1.0,2020
마마무,spillover,7,0,0,,1.0,
마마무,spillover,8,0,0,,1.0,2022|2023
마마무,spillover,9,0,0,,1.0,2026
마마무,spillover,10,2,1,투어,2.3,2025
마마무,spillover,11,0,0,,1.0,2023
마마무,spillover,12,0,0,,1.0,2023
마마무,spillover,13,0,0,,1.0,
마마무,spillover,14,0,0,,1.0,
마마무,spillover,15,4,0,,3.0,2016|2018
마마무,spillover,16,2,0,,2.0,
마마무,spillover,17,2,0,,2.0,2019|2020
마마무,spillover,18,3,0,,2.5,2020
마마무,spillover,19,0,0,,1.0,
마마무,spillover,20,0,1,투어,1.3,
마마무,spillover,21,0,0,,1.0,
마마무,spillover,22,4,0,,3.0,2016
마마무,spillover,23,1,0,,1.5,2015
마마무,spillover,24,0,0,,1.0,
마마무,spillover,25,0,0,,1.0,
마마무,spillover,26,1,0,,1.5,2016
마마무,spillover,27,1,0,,1.5,
마마무,spillover,28,2,1,콘서트,2.3,2021
마마무,spillover,29,1,0,,1.5,2026
마마무,spillover,30,1,0,,1.5,2023
마마무,spillover,31,1,2,지역|홍보대사,2.1,2019
마마무,spillover,32,1,1,매출,1.8,
마마무,spillover,33,2,0,,2.0,2026
마마무,spillover,34,0,1,투어,1.3,
마마무,spillover,35,0,1,투어,1.3,
마마무,spillover,36,0,1,모델,1.3,
마마무,spillover,37,1,2,모델|브랜드,2.1,2018
마마무,spillover,38,1,2,모델|브랜드,2.1,2016
마마무,spillover,39,1,2,모델|브랜드,2.1,2026
마마무,spillover,40,1,2,모델|브랜드,2.1,2026
마마무,spillover,41,1,2,모델|브랜드,2.1,2025
마마무,spillover,42,1,1,모델,1.8,2016
마마무,spillover,43,1,1,모델,1.8,2018
마마무,spillover,44,1,1,모델,1.8,2016
마마무,spillover,45,3,0,,2.5,2015|2016|2018
마마무,spillover,46,1,1,모델,1.8,2016
마마무,spillover,47,1,0,,1.5,2019
마마무,spillover,48,0,0,,1.0,
마마무,spillover,49,4,1,투어,3.3,2024|2025
마마무,spillover,50,1,0,,1.5,
마마무,spillover,51,0,0,,1.0,
마마무,spillover,52,2,1,투어,2.3,2025
마마무,spillover,53,1,1,투어,1.8,2026
마마무,spillover,54,1,2,방문|투어,2.1,
마마무,spillover,55,1,0,,1.5,
마마무,spillover,56,2,0,,2.0,2024
마마무,spillover,57,1,0,,1.5,
마마무,spillover,58,2,1,투어,2.3,2026
아이오아이,loyalty,0,6,1,팬클럽,4.3,2016|2021|2026
아이오아이,loyalty,1,4,0,,3.0,2017|2026
아이오아이,loyalty,2,3,1,1위,2.8,2026
아이오아이,loyalty,3,2,0,,2.0,2026
아이오아이,loyalty,4,0,1,충성,1.3,
아이오아이,loyalty,5,2,0,,2.0,2016
아이오아이,loyalty,6,2,0,,2.0,2016
아이오아이,loyalty,7,4,0,,3.0,2026
아이오아이,loyalty,8,1,0,,1.5,2017
아이오아이,loyalty,9,3,0,,2.5,2026
아이오아이,loyalty,10,0,0,,1.0,2021|2026
아이오아이,loyalty,11,0,0,,1.0,2017|2019|2021
아이오아이,loyalty,12,0,1,팬클럽,1.3,2026
아이오아이,loyalty,13,4,0,,3.0,2026
아이오아이,loyalty,14,2,0,,2.0,2026
아이오아이,loyalty,15,2,1,팬클럽,2.3,2026
아이오아이,loyalty,16,2,1,팬클럽,2.3,
아이오아이,loyalty,17,3,0,,2.5,
아이오아이,loyalty,18,1,0,,1.5,2016|2017
아이오아이,loyalty,19,2,0,,2.0,
아이오아이,loyalty,20,1,0,,1.5,
아이오아이,loyalty,21,1,0,,1.5,2026
아이오아이,loyalty,22,0,0,,1.0,
아이오아이,loyalty,23,2,0,,2.0,2026
아이오아이,loyalty,24,0,0,,1.0,
아이오아이,loyalty,25,1,0,,1.5,2026
아이오아이,loyalty,26,1,0,,1.5,
아이오아이,loyalty,27,1,0,,1.5,
아이오아이,loyalty,28,1,0,,1.5,
아이오아이,loyalty,29,0,0,,1.0,2026
아이오아이,loyalty,30,0,0,,1.0,2026
아이오아이,loyalty,31,1,0,,1.5,
아이오아이,loyalty,32,1,0,,1.5,
아이오아이,loyalty,33,1,0,,1.5,
아이오아이,loyalty,34,1,0,,1.5,
아이오아이,loyalty,35,0,0,,1.0,
아이오아이,loyalty,36,1,0,,1.5,2026
아이오아이,loyalty,37,2,0,,2.0,2026
아이오아이,loyalty,38,1,0,,1.5,2026
아이오아이,loyalty,39,1,0,,1.5,2026
아이오아이,loyalty,40,1,0,,1.5,2026
아이오아이,loyalty,41,1,0,,1.5,
아이오아이,loyalty,42,1,0,,1.5,
아이오아이,loyalty,43,0,0,,1.0,
아이오아이,loyalty,44,1,0,,1.5,2026
아이오아이,spillover,0,0,2,모델|브랜드,1.6,
아이오아이,spillover,1,3,2,투어|콘서트,3.1,2026
아이오아이,spillover,2,0,0,,1.0,
아이오아이,spillover,3,3,0,,2.5,
아이오아이,spillover,4,2,0,,2.0,2026
아이오아이,spillover,5,0,0,,1.0,
아이오아이,spillover,6,0,0,,1.0,2016
아이오아이,spillover,7,0,0,,1.0,
아이오아이,spillover,8,0,0,,1.0,2026
아이오아이,spillover,9,0,0,,1.0,2026
아이오아이,spillover,10,0,1,브랜드,1.3,
아이오아이,spillover,11,3,0,,2.5,2016|2026
아이오아이,spillover,12,1,0,,1.5,
아이오아이,spillover,13,2,0,,2.0,
아이오아이,spillover,14,0,0,,1.0,2026
아이오아이,spillover,15,2,0,,2.0,2016
아이오아이,spillover,16,0,0,,1.0,
아이오아이,spillover,17,0,0,,1.0,
아이오아이,spillover,18,0,0,,1.0,
아이오아이,spillover,19,0,0,,1.0,
아이오아이,spillover,20,0,0,,1.0,
아이오아이,spillover,21,0,0,,1.0,
아이오아이,spillover,22,2,0,,2.0,2026
아이오아이,spillover,23,0,0,,1.0,2017
아이오아이,spillover,24,0,0,,1.0,
아이오아이,spillover,25,1,0,,1.5,2016
아이오아이,spillover,26,2,0,,2.0,2026
아이오아이,spillover,27,1,0,,1.5,
아이오아이,spillover,28,1,0,,1.5,2026
아이오아이,spillover,29,1,0,,1.5,2016
아이오아이,spillover,30,1,0,,1.5,2026
아이오아이,spillover,31,1,1,모델,1.8,2016
아이오아이,spillover,32,1,1,모델,1.8,2016
아이오아이,spillover,33,1,2,모델|콘서트,2.1,2016
아이오아이,spillover,34,2,1,브랜드,2.3,2016
아이오아이,spillover,35,1,0,,1.5,2016
아이오아이,spillover,36,1,3,모델|브랜드|협업,2.4,2016
아이오아이,spillover,37,1,0,,1.5,2016
아이오아이,spillover,38,1,0,,1.5,
아이오아이,spillover,39,1,1,브랜드,1.8,2023
아이오아이,spillover,40,0,0,,1.0,2024
아이오아이,spillover,41,2,0,,2.0,2021
아이오아이,spillover,42,1,0,,1.5,2025
아이오아이,spillover,43,0,0,,1.0,
아이오아이,spillover,44,0,0,,1.0,
아이오아이,spillover,45,1,0,,1.5,2025
아이오아이,spillover,46,1,3,앰버서더|브랜드|소비,2.4,2026
아이오아이,spillover,47,1,0,,1.5,
아이오아이,spillover,48,3,1,투어,2.8,2026
아이오아이,spillover,49,2,0,,2.0,2021
Hearts2Hearts,loyalty,0,4,1,역사,3.3,2024|2025
Hearts2Hearts,loyalty,1,0,0,,1.0,
Hearts2Hearts,loyalty,2,3,1,기부,2.8,2026
Hearts2Hearts,loyalty,3,2,0,,2.0,2026
Hearts2Hearts,loyalty,4,2,0,,2.0,2026
Hearts2Hearts,loyalty,5,5,0,,3.5,2026
Hearts2Hearts,loyalty,6,3,0,,2.5,2026
Hearts2Hearts,loyalty,7,1,2,기부|팬클럽,2.1,2026
Hearts2Hearts,loyalty,8,0,0,,1.0,2026
Hearts2Hearts,loyalty,9,0,0,,1.0,2026
Hearts2Hearts,loyalty,10,0,0,,1.0,2025
Hearts2Hearts,loyalty,11,0,0,,1.0,2026
Hearts2Hearts,loyalty,12,2,0,,2.0,2026
Hearts2Hearts,loyalty,13,0,0,,1.0,
Hearts2Hearts,loyalty,14,0,4,출범|확장|팬클럽|결속,2.2,
Hearts2Hearts,loyalty,15,0,1,팬클럽,1.3,
Hearts2Hearts,loyalty,16,0,0,,1.0,2026
Hearts2Hearts,loyalty,17,0,0,,1.0,
Hearts2Hearts,loyalty,18,4,0,,3.0,2026
Hearts2Hearts,loyalty,19,5,0,,3.5,2026
Hearts2Hearts,loyalty,20,0,0,,1.0,
Hearts2Hearts,loyalty,21,1,0,,1.5,2025
Hearts2Hearts,loyalty,22,0,0,,1.0,2026
Hearts2Hearts,loyalty,23,0,0,,1.0,2025
Hearts2Hearts,loyalty,24,0,0,,1.0,
Hearts2Hearts,loyalty,25,1,0,,1.5,2026
Hearts2Hearts,loyalty,26,1,0,,1.5,2025
Hearts2Hearts,spillover,0,2,4,관광|지자체|브랜드|홍보대사,3.2,2025
Hearts2Hearts,spillover,1,0,3,앰버서더|브랜드|소비,1.9,
Hearts2Hearts,spillover,2,0,2,앰버서더|브랜드,1.6,2026
Hearts2Hearts,spillover,3,2,0,,2.0,2020
Hearts2Hearts,spillover,4,0,2,앰버서더|브랜드,1.6,
Hearts2Hearts,spillover,5,3,0,,2.5,2025
Hearts2Hearts,spillover,6,0,0,,1.0,2025
Hearts2Hearts,spillover,7,2,2,앰버서더|브랜드,2.6,2025|2026
Hearts2Hearts,spillover,8,2,0,,2.0,2025
Hearts2Hearts,spillover,9,3,0,,2.5,2026
Hearts2Hearts,spillover,10,0,0,,1.0,
Hearts2Hearts,spillover,11,0,0,,1.0,
Hearts2Hearts,spillover,12,0,0,,1.0,2025
Hearts2Hearts,spillover,13,0,0,,1.0,2025
Hearts2Hearts,spillover,14,0,0,,1.0,2025|2026
Hearts2Hearts,spillover,15,0,0,,1.0,2025
Hearts2Hearts,spillover,16,2,0,,2.0,2026
Hearts2Hearts,spillover,17,0,0,,1.0,2025
Hearts2Hearts,spillover,18,0,0,,1.0,2025
Hearts2Hearts,spillover,19,0,0,,1.0,
Hearts2Hearts,spillover,20,0,0,,1.0,
Hearts2Hearts,spillover,21,9,0,,5.5,2025|2026
Hearts2Hearts,spillover,22,3,0,,2.5,
Hearts2Hearts,spillover,23,6,0,,4.0,2025|2026
Hearts2Hearts,spillover,24,0,1,방문,1.3,
Hearts2Hearts,spillover,25,0,0,,1.0,
Hearts2Hearts,spillover,26,0,0,,1.0,2026
Hearts2Hearts,spillover,27,0,1,방문,1.3,
Hearts2Hearts,spillover,28,1,0,,1.5,2025
Hearts2Hearts,spillover,29,0,0,,1.0,2026
Hearts2Hearts,spillover,30,0,0,,1.0,
Hearts2Hearts,spillover,31,1,0,,1.5,
Hearts2Hearts,spillover,32,1,0,,1.5,2025
Hearts2Hearts,spillover,33,1,0,,1.5,
Hearts2Hearts,spillover,34,0,0,,1.0,2026
Hearts2Hearts,spillover,35,0,0,,1.0,2026
Hearts2Hearts,spillover,36,0,1,콘서트,1.3,2025|2026
Hearts2Hearts,spillover,37,1,0,,1.5,2025
Hearts2Hearts,spillover,38,1,1,콘서트,1.8,2026
Hearts2Hearts,spillover,39,1,0,,1.5,2026
Hearts2Hearts,spillover,40,2,0,,2.0,
Hearts2Hearts,spillover,41,1,1,홍보대사,1.8,2026
Hearts2Hearts,spillover,42,1,0,,1.5,2025
Hearts2Hearts,spillover,43,2,0,,2.0,2026
Hearts2Hearts,spillover,44,0,0,,1.0,2026
Hearts2Hearts,spillover,45,0,0,,1.0,2026
Hearts2Hearts,spillover,46,1,1,모델,1.8,2025
Hearts2Hearts,spillover,47,1,1,모델,1.8,2025
Hearts2Hearts,spillover,48,1,2,모델|브랜드,2.1,2025
Hearts2Hearts,spillover,49,2,1,홍보대사,2.3,2025
Hearts2Hearts,spillover,50,1,1,앰버서더,1.8,2026
Hearts2Hearts,spillover,51,1,1,모델,1.8,2025
Hearts2Hearts,spillover,52,1,1,모델,1.8,2025
Hearts2Hearts,spillover,53,2,1,모델,2.3,2025|2026
Hearts2Hearts,spillover,54,1,1,앰버서더,1.8,2026
Hearts2Hearts,spillover,55,1,1,모델,1.8,2026
Hearts2Hearts,spillover,56,1,2,앰버서더|모델,2.1,2025
Hearts2Hearts,spillover,57,1,0,,1.5,2025
Hearts2Hearts,spillover,58,2,1,홍보대사,2.3,2026
Hearts2Hearts,spillover,59,0,1,홍보대사,1.3,2026
Hearts2Hearts,spillover,60,1,0,,1.5,2025
Hearts2Hearts,spillover,61,2,1,투어,2.3,2025|2026
Hearts2Hearts,spillover,62,0,0,,1.0,2025
Hearts2Hearts,spillover,63,1,0,,1.5,2026
Hearts2Hearts,spillover,64,0,0,,1.0,
Hearts2Hearts,spillover,65,0,0,,1.0,
Hearts2Hearts,spillover,66,1,0,,1.5,
Hearts2Hearts,spillover,67,1,1,방문,1.8,2026
Hearts2Hearts,spillover,68,0,2,앰버서더|브랜드,1.6,
Hearts2Hearts,spillover,69,0,2,앰버서더|브랜드,1.6,
Hearts2Hearts,spillover,70,0,1,콘서트,1.3,
Hearts2Hearts,spillover,71,1,2,브랜드|협업,2.1,2026
Hearts2Hearts,spillover,72,1,0,,1.5,2026
Hearts2Hearts,spillover,73,1,0,,1.5,2025
Hearts2Hearts,spillover,74,1,0,,1.5,
워너원,loyalty,0,1,0,,1.5,2017|2019
워너원,loyalty,1,2,1,매진,2.3,
워너원,loyalty,2,0,1,결속,1.3,
워너원,loyalty,3,2,0,,2.0,2026
워너원,loyalty,4,1,0,,1.5,
워너원,loyalty,5,1,2,돌파|밀리언셀러,2.1,
워너원,loyalty,6,1,1,돌파,1.8,
워너원,loyalty,7,1,0,,1.5,2017|2018|2019
워너원,loyalty,8,2,0,,2.0,2021
워너원,loyalty,9,2,0,,2.0,2022
워너원,loyalty,10,0,0,,1.0,
워너원,loyalty,11,0,0,,1.0,
워너원,loyalty,12,0,0,,1.0,2019
워너원,loyalty,13,0,2,매진|팬클럽,1.6,
워너원,loyalty,14,2,0,,2.0,
워너원,loyalty,15,1,0,,1.5,
워너원,loyalty,16,0,1,팬클럽,1.3,
워너원,loyalty,17,1,0,,1.5,2018
워너원,loyalty,18,0,0,,1.0,
워너원,loyalty,19,4,3,매진|신기록|팬클럽,3.9,2018
워너원,loyalty,20,2,1,매진,2.3,2018
워너원,loyalty,21,1,1,매진,1.8,
워너원,loyalty,22,2,0,,2.0,
워너원,loyalty,23,1,0,,1.5,
워너원,loyalty,24,0,0,,1.0,
워너원,loyalty,25,0,0,,1.0,
워너원,loyalty,26,0,0,,1.0,
워너원,loyalty,27,0,0,,1.0,
워너원,loyalty,28,0,1,매진,1.3,
워너원,loyalty,29,0,0,,1.0,
워너원,loyalty,30,0,1,매진,1.3,
워너원,loyalty,31,0,0,,1.0,
워너원,loyalty,32,0,0,,1.0,
워너원,loyalty,33,0,1,최초,1.3,
워너원,loyalty,34,0,0,,1.0,
워너원,loyalty,35,0,0,,1.0,
워너원,loyalty,36,0,0,,1.0,
워너원,loyalty,37,0,0,,1.0,
워너원,loyalty,38,0,0,,1.0,
워너원,loyalty,39,0,0,,1.0,
워너원,loyalty,40,1,0,,1.5,2018
워너원,loyalty,41,0,0,,1.0,
워너원,loyalty,42,4,0,,3.0,2017|2026
워너원,loyalty,43,0,0,,1.0,
워너원,loyalty,44,1,0,,1.5,2025
워너원,loyalty,45,1,0,,1.5,
워너원,loyalty,46,1,0,,1.5,2021
워너원,loyalty,47,5,1,결성,3.8,2017
워너원,spillover,0,0,1,모델,1.3,
워너원,spillover,1,1,3,앰버서더|모델|브랜드,2.4,
워너원,spillover,2,4,4,매출|수익|투어|콘서트,4.2,
워너원,spillover,3,0,2,모델|수익,1.6,
워너원,spillover,4,1,1,브랜드,1.8,
워너원,spillover,5,1,0,,1.5,2017
워너원,spillover,6,1,0,,1.5,2018
워너원,spillover,7,1,0,,1.5,2017
워너원,spillover,8,0,0,,1.0,2017
워너원,spillover,9,0,0,,1.0,2018
워너원,spillover,10,0,0,,1.0,2018
워너원,spillover,11,0,0,,1.0,2026
워너원,spillover,12,0,0,,1.0,2019|2026
워너원,spillover,13,1,1,투어,1.8,2018
워너원,spillover,14,0,0,,1.0,
워너원,spillover,15,0,0,,1.0,
워너원,spillover,16,0,0,,1.0,
워너원,spillover,17,0,0,,1.0,
워너원,spillover,18,0,0,,1.0,
워너원,spillover,19,1,1,콘서트,1.8,
워너원,spillover,20,0,3,관광|상권|소비,1.9,
워너원,spillover,21,1,0,,1.5,
워너원,spillover,22,4,0,,3.0,2017
워너원,spillover,23,5,0,,3.5,2018
워너원,spillover,24,4,0,,3.0,2018
워너원,spillover,25,4,0,,3.0,2018
워너원,spillover,26,2,0,,2.0,
워너원,spillover,27,3,0,,2.5,
워너원,spillover,28,1,0,,1.5,2021
워너원,spillover,29,0,0,,1.0,
워너원,spillover,30,1,0,,1.5,
워너원,spillover,31,2,1,홍보대사,2.3,2019
워너원,spillover,32,1,0,,1.5,
워너원,spillover,33,0,0,,1.0,
워너원,spillover,34,0,0,,1.0,
워너원,spillover,35,0,0,,1.0,
워너원,spillover,36,1,0,,1.5,
워너원,spillover,37,1,0,,1.5,
워너원,spillover,38,0,0,,1.0,2021|2022
워너원,spillover,39,0,0,,1.0,2022
워너원,spillover,40,1,1,협업,1.8,2017
워너원,spillover,41,1,0,,1.5,2017|2026
워너원,spillover,42,2,0,,2.0,
워너원,spillover,43,0,0,,1.0,
워너원,spillover,44,2,0,,2.0,2020|2021
워너원,spillover,45,6,1,매출,4.3,
워너원,spillover,46,1,0,,1.5,2017
워너원,spillover,47,2,0,,2.0,2026
워너원,spillover,48,0,0,,1.0,
워너원,spillover,49,2,1,모델,2.3,2017
워너원,spillover,50,1,1,모델,1.8,2018
워너원,spillover,51,1,2,모델|브랜드,2.1,2017
워너원,spillover,52,1,2,모델|브랜드,2.1,2018
워너원,spillover,53,1,0,,1.5,2017
워너원,spillover,54,1,0,,1.5,2017
워너원,spillover,55,1,0,,1.5,2018
워너원,spillover,56,1,0,,1.5,2017
워너원,spillover,57,1,0,,1.5,2018
워너원,spillover,58,2,0,,2.0,2019|2026
